time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,cla_group,move_measure,school_stability,number,percentage
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,CLA on 31 March,Any moves,Total children,174,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,CLA on 31 March,Mid-year moves,At least one mid-year move,10,6
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,CLA on 31 March,Mid-year moves,Total children,174,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,CLA on 31 March,Any moves,At least one move,22,10
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,CLA on 31 March,Any moves,Total children,218,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,CLA on 31 March,Mid-year moves,At least one mid-year move,7,3
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,CLA on 31 March,Mid-year moves,Total children,218,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,CLA on 31 March,Any moves,At least one move,31,10
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,CLA on 31 March,Any moves,Total children,314,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,CLA on 31 March,Mid-year moves,At least one mid-year move,22,7
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,CLA on 31 March,Mid-year moves,Total children,314,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,CLA on 31 March,Any moves,At least one move,36,10
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,CLA on 31 March,Any moves,Total children,360,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,CLA on 31 March,Mid-year moves,At least one mid-year move,23,6
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,CLA on 31 March,Mid-year moves,Total children,360,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,CLA on 31 March,Any moves,At least one move,46,11
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,CLA on 31 March,Any moves,Total children,432,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,CLA on 31 March,Mid-year moves,At least one mid-year move,32,7
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,CLA on 31 March,Mid-year moves,Total children,432,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,CLA on 31 March,Any moves,At least one move,101,10
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,CLA on 31 March,Any moves,Total children,971,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,CLA on 31 March,Mid-year moves,At least one mid-year move,79,8
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,CLA on 31 March,Mid-year moves,Total children,971,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,CLA on 31 March,Any moves,At least one move,29,14
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,CLA on 31 March,Any moves,Total children,214,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,CLA on 31 March,Mid-year moves,At least one mid-year move,16,7
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,CLA on 31 March,Mid-year moves,Total children,214,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,CLA on 31 March,Any moves,At least one move,35,8
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,CLA on 31 March,Any moves,Total children,414,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,CLA on 31 March,Mid-year moves,At least one mid-year move,21,5
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,CLA on 31 March,Mid-year moves,Total children,414,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,CLA on 31 March,Any moves,At least one move,90,10
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,CLA on 31 March,Any moves,Total children,911,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,CLA on 31 March,Mid-year moves,At least one mid-year move,59,6
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,CLA on 31 March,Mid-year moves,Total children,911,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,CLA on 31 March,Any moves,At least one move,71,17
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,CLA on 31 March,Any moves,Total children,428,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,CLA on 31 March,Mid-year moves,At least one mid-year move,53,12
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,CLA on 31 March,Mid-year moves,Total children,428,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E10000023,CLA on 31 March,Any moves,At least one move,31,11
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E10000023,CLA on 31 March,Any moves,Total children,274,100
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E10000023,CLA on 31 March,Mid-year moves,At least one mid-year move,17,6
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E10000023,CLA on 31 March,Mid-year moves,Total children,274,100
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,CLA on 31 March,Any moves,At least one move,51,13
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,CLA on 31 March,Any moves,Total children,395,100
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,CLA on 31 March,Mid-year moves,At least one mid-year move,36,9
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,CLA on 31 March,Mid-year moves,Total children,395,100
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,CLA on 31 March,Any moves,At least one move,46,13
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,CLA on 31 March,Any moves,Total children,362,100
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,CLA on 31 March,Mid-year moves,At least one mid-year move,32,9
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,CLA on 31 March,Mid-year moves,Total children,362,100
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,CLA on 31 March,Any moves,At least one move,c,c
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,CLA on 31 March,Any moves,Total children,13,100
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,CLA on 31 March,Mid-year moves,At least one mid-year move,c,c
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,CLA on 31 March,Mid-year moves,Total children,13,100
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,CLA on 31 March,Any moves,At least one move,58,13
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,CLA on 31 March,Any moves,Total children,434,100
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,CLA on 31 March,Mid-year moves,At least one mid-year move,40,9
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,CLA on 31 March,Mid-year moves,Total children,434,100
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,CLA on 31 March,Any moves,At least one move,38,11
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,CLA on 31 March,Any moves,Total children,335,100
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,CLA on 31 March,Mid-year moves,At least one mid-year move,24,7
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,CLA on 31 March,Mid-year moves,Total children,335,100
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,CLA on 31 March,Any moves,At least one move,36,9
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,CLA on 31 March,Any moves,Total children,393,100
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,CLA on 31 March,Mid-year moves,At least one mid-year move,25,6
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,CLA on 31 March,Mid-year moves,Total children,393,100
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,CLA on 31 March,Any moves,At least one move,77,13
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,CLA on 31 March,Any moves,Total children,576,100
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,CLA on 31 March,Mid-year moves,At least one mid-year move,60,10
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,CLA on 31 March,Mid-year moves,Total children,576,100
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,CLA on 31 March,Any moves,At least one move,45,11
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,CLA on 31 March,Any moves,Total children,428,100
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,CLA on 31 March,Mid-year moves,At least one mid-year move,25,6
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,CLA on 31 March,Mid-year moves,Total children,428,100
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,CLA on 31 March,Any moves,At least one move,62,15
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,CLA on 31 March,Any moves,Total children,421,100
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,CLA on 31 March,Mid-year moves,At least one mid-year move,37,9
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,CLA on 31 March,Mid-year moves,Total children,421,100
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,CLA on 31 March,Any moves,At least one move,z,z
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,CLA on 31 March,Any moves,Total children,z,z
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,CLA on 31 March,Mid-year moves,At least one mid-year move,z,z
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,CLA on 31 March,Mid-year moves,Total children,z,z
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,CLA on 31 March,Any moves,At least one move,92,15
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,CLA on 31 March,Any moves,Total children,611,100
