time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,characteristic,children_count
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,1. Children who are the responsibility of other LAs placed within this LA boundary,190
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,2. Children who are the responsibility of this LA placed outside the LA boundary,276
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Net gain of children by responsible LA,-86
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,1. Children who are the responsibility of other LAs placed within this LA boundary,267
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,2. Children who are the responsibility of this LA placed outside the LA boundary,148
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Net gain of children by responsible LA,119
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,1. Children who are the responsibility of other LAs placed within this LA boundary,630
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,2. Children who are the responsibility of this LA placed outside the LA boundary,802
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Net gain of children by responsible LA,-172
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,1. Children who are the responsibility of other LAs placed within this LA boundary,1165
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,2. Children who are the responsibility of this LA placed outside the LA boundary,383
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Net gain of children by responsible LA,782
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,1. Children who are the responsibility of other LAs placed within this LA boundary,132
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,2. Children who are the responsibility of this LA placed outside the LA boundary,327
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Net gain of children by responsible LA,-195
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,1. Children who are the responsibility of other LAs placed within this LA boundary,270
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,2. Children who are the responsibility of this LA placed outside the LA boundary,546
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Net gain of children by responsible LA,-276
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,1. Children who are the responsibility of other LAs placed within this LA boundary,335
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,2. Children who are the responsibility of this LA placed outside the LA boundary,333
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Net gain of children by responsible LA,2
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,1. Children who are the responsibility of other LAs placed within this LA boundary,52
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,2. Children who are the responsibility of this LA placed outside the LA boundary,137
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Net gain of children by responsible LA,-85
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,1. Children who are the responsibility of other LAs placed within this LA boundary,114
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,2. Children who are the responsibility of this LA placed outside the LA boundary,372
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,Net gain of children by responsible LA,-258
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,1. Children who are the responsibility of other LAs placed within this LA boundary,96
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,2. Children who are the responsibility of this LA placed outside the LA boundary,101
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,Net gain of children by responsible LA,-5
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,1. Children who are the responsibility of other LAs placed within this LA boundary,164
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,2. Children who are the responsibility of this LA placed outside the LA boundary,89
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,Net gain of children by responsible LA,75
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,1. Children who are the responsibility of other LAs placed within this LA boundary,91
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,2. Children who are the responsibility of this LA placed outside the LA boundary,220
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,Net gain of children by responsible LA,-129
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,1. Children who are the responsibility of other LAs placed within this LA boundary,72
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,2. Children who are the responsibility of this LA placed outside the LA boundary,151
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,Net gain of children by responsible LA,-79
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,1. Children who are the responsibility of other LAs placed within this LA boundary,82
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,2. Children who are the responsibility of this LA placed outside the LA boundary,152
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Net gain of children by responsible LA,-70
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,1. Children who are the responsibility of other LAs placed within this LA boundary,179
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,2. Children who are the responsibility of this LA placed outside the LA boundary,161
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Net gain of children by responsible LA,18
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,1. Children who are the responsibility of other LAs placed within this LA boundary,0
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,2. Children who are the responsibility of this LA placed outside the LA boundary,0
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Net gain of children by responsible LA,0
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,1. Children who are the responsibility of other LAs placed within this LA boundary,239
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,2. Children who are the responsibility of this LA placed outside the LA boundary,204
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Net gain of children by responsible LA,35
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,1. Children who are the responsibility of other LAs placed within this LA boundary,166
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,2. Children who are the responsibility of this LA placed outside the LA boundary,233
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Net gain of children by responsible LA,-67
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,1. Children who are the responsibility of other LAs placed within this LA boundary,172
