time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,social_care_group,t_read_eligible_pupils,t_read_met_expected_standard,t_writta_eligible_pupils,t_writta_met_expected_standard,t_mat_eligible_pupils,t_mat_met_expected_standard,t_rwm_eligible_pupils,t_rwm_met_expected_standard,t_gps_eligible_pupils,t_gps_met_expected_standard,t_scita_eligible_pupils,t_scita_met_expected_standard,t_read_progress_eligible_pupils,t_read_progress_score,avg_read_progress_score,t_writta_progress_eligible_pupils,t_writta_progress_score,avg_writta_progress_score,t_mat_progress_eligible_pupils,t_mat_progress_score,avg_mat_progress_score
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,Kingston upon Thames,E09000021,CLA 12 months at 31 March,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,Merton,E09000024,CLA 12 months at 31 March,8,c,8,c,8,c,8,c,8,c,7,c,7,-16.17,-2.31,7,-26.25,-3.75,7,-23.93,-3.42
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,Redbridge,E09000026,CLA 12 months at 31 March,7,c,7,c,7,c,7,c,7,c,7,c,6,3.68,0.61,6,5.05,0.84,6,-13.13,-2.19
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,CLA 12 months at 31 March,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,Sutton,E09000029,CLA 12 months at 31 March,10,8,10,7,10,7,10,6,10,8,10,7,10,41.73,4.17,10,-0.72,-0.07,10,30.84,3.08
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,Waltham Forest,E09000031,CLA 12 months at 31 March,7,6,7,c,7,c,7,c,7,c,7,6,7,21.26,3.04,7,-3.05,-0.44,7,-14.11,-2.02
201617,Academic year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,CLA 12 months at 31 March,37,21,37,18,37,13,37,13,37,17,37,18,36,21.41,0.59,36,14.26,0.4,36,30.07,0.84
201617,Academic year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,CLA 12 months at 31 March,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201617,Academic year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,CLA 12 months at 31 March,18,8,18,11,18,8,18,6,18,11,18,11,14,3.75,0.27,14,28.64,2.05,14,-23.21,-1.66
201617,Academic year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,CLA 12 months at 31 March,9,c,9,8,9,c,9,c,9,7,9,7,9,-7.21,-0.8,9,25.79,2.87,9,-20.8,-2.31
201617,Academic year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,CLA 12 months at 31 March,18,10,18,7,18,8,18,6,18,11,18,10,17,-30.92,-1.82,17,-41.27,-2.43,17,-47.14,-2.77
201617,Academic year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,CLA 12 months at 31 March,18,7,18,11,18,8,18,c,18,10,18,10,16,-5.69,-0.36,17,26.68,1.57,17,-2.42,-0.14
201617,Academic year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,CLA 12 months at 31 March,11,7,11,8,11,7,11,7,11,7,11,8,8,15.2,1.9,8,30.75,3.84,8,10.59,1.32
201617,Academic year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,CLA 12 months at 31 March,17,6,17,7,17,8,17,c,17,7,17,8,17,-13.48,-0.79,17,-24.17,-1.42,17,-4.61,-0.27
201617,Academic year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,CLA 12 months at 31 March,6,c,6,c,6,c,6,c,6,c,6,c,c,c,c,6,-0.28,-0.05,c,c,c
201617,Academic year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,CLA 12 months at 31 March,11,c,11,c,11,c,11,c,11,8,11,6,11,-11.34,-1.03,11,-3.07,-0.28,11,-25.37,-2.31
201617,Academic year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,CLA 12 months at 31 March,30,9,30,12,30,7,30,c,30,16,30,13,29,-30.68,-1.06,30,14.36,0.48,29,-10.99,-0.38
201617,Academic year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,CLA 12 months at 31 March,22,12,22,12,22,12,22,8,22,13,22,14,22,15.84,0.72,22,-32.82,-1.49,22,-1.75,-0.08
201617,Academic year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,CLA 12 months at 31 March,13,c,13,6,13,7,13,c,13,6,13,6,12,20.35,1.7,11,-4.25,-0.39,12,8.29,0.69
201617,Academic year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,CLA 12 months at 31 March,17,8,17,9,17,9,17,6,17,10,17,8,15,-26.96,-1.8,15,-10.77,-0.72,15,-6.7,-0.45
201617,Academic year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,CLA 12 months at 31 March,37,14,37,16,37,17,37,11,37,17,37,18,32,-22.19,-0.69,34,-10.39,-0.31,32,28.09,0.88
201617,Academic year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,CLA 12 months at 31 March,15,7,15,6,15,8,15,c,15,8,15,8,15,-15.88,-1.06,15,-23.54,-1.57,15,-14.33,-0.96
201617,Academic year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,CLA 12 months at 31 March,21,9,21,10,21,7,21,c,21,13,21,11,21,-31.28,-1.49,21,-1.36,-0.06,20,-50.15,-2.51
201617,Academic year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,CLA 12 months at 31 March,25,11,25,11,25,11,25,9,25,12,25,14,21,-60.18,-2.87,22,-52.49,-2.39,21,-23.15,-1.1
201617,Academic year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,CLA 12 months at 31 March,44,24,44,25,44,28,44,20,44,24,43,26,41,33.77,0.82,42,-25.03,-0.6,41,40.27,0.98
201617,Academic year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,CLA 12 months at 31 March,15,8,15,9,15,8,15,7,15,11,15,7,14,25.29,1.81,14,34.86,2.49,14,-3.98,-0.28
201617,Academic year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,CLA 12 months at 31 March,11,6,11,c,11,c,11,c,11,c,11,c,11,29.18,2.65,11,6.78,0.62,11,-10.75,-0.98
201617,Academic year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,CLA 12 months at 31 March,76,36,76,33,75,40,75,28,76,40,76,37,70,23.11,0.33,72,15.24,0.21,69,59.88,0.87
201617,Academic year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,CLA 12 months at 31 March,44,19,44,17,44,17,44,11,44,18,44,20,41,-60.07,-1.47,42,-99.8,-2.38,41,-101,-2.46
201617,Academic year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,CLA 12 months at 31 March,52,28,52,25,52,23,52,17,52,25,52,26,45,33.82,0.75,45,-54.79,-1.22,45,14.68,0.33
201617,Academic year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,CLA 12 months at 31 March,18,7,18,9,18,8,18,6,18,9,18,9,17,-0.61,-0.04,17,-14.06,-0.83,17,-0.3,-0.02
201617,Academic year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,CLA 12 months at 31 March,29,12,29,20,29,16,29,9,29,15,29,18,27,-46.69,-1.73,27,42.97,1.59,27,5.89,0.22
201617,Academic year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,CLA 12 months at 31 March,21,12,21,11,21,12,21,10,21,13,21,11,20,20.75,1.04,20,30.75,1.54,20,47.58,2.38
201617,Academic year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,CLA 12 months at 31 March,20,8,20,8,20,10,20,7,20,9,18,11,20,-25.54,-1.28,20,-51.89,-2.59,20,-2.73,-0.14
201617,Academic year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,CLA 12 months at 31 March,21,12,21,14,21,13,21,10,21,13,21,15,21,22.74,1.08,21,31.26,1.49,21,11.9,0.57
201617,Academic year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,CLA 12 months at 31 March,19,7,19,7,19,6,19,c,19,9,19,9,19,-38.84,-2.04,19,-47.42,-2.5,19,-60.93,-3.21
201617,Academic year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,CLA 12 months at 31 March,19,8,19,10,19,8,19,6,19,10,19,9,19,-0.1,-0.01,19,10.49,0.55,18,6.14,0.34
201617,Academic year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,CLA 12 months at 31 March,17,9,17,10,17,9,17,8,17,9,17,10,15,-7.6,-0.51,16,1.48,0.09,16,-4.26,-0.27
201617,Academic year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,CLA 12 months at 31 March,20,16,20,12,20,16,20,10,20,16,20,15,19,125.03,6.58,19,41.65,2.19,19,83.5,4.39
201617,Academic year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,CLA 12 months at 31 March,31,12,31,20,31,17,31,10,31,16,31,19,31,-32.14,-1.04,31,60.11,1.94,31,22.89,0.74
201617,Academic year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,CLA 12 months at 31 March,34,18,34,20,34,17,34,13,34,18,34,23,33,16.05,0.49,34,14.17,0.42,33,25.37,0.77
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,CLA 12 months at 31 March,20,9,20,9,20,8,20,c,20,9,20,9,19,-7.18,-0.38,20,20.22,1.01,19,6.02,0.32
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,CLA 12 months at 31 March,46,18,46,17,46,20,46,13,46,21,46,20,42,-54.98,-1.31,43,-54.67,-1.27,42,-96.06,-2.29
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,CLA 12 months at 31 March,15,c,15,c,15,6,15,c,15,c,15,8,13,-34.27,-2.64,12,-62.64,-5.22,13,-34.7,-2.67
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,CLA 12 months at 31 March,28,10,28,14,28,14,28,8,28,15,28,17,26,-53.91,-2.07,27,-36.74,-1.36,27,-35.1,-1.3
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,CLA 12 months at 31 March,13,7,13,c,13,c,13,c,13,6,13,c,11,1.79,0.16,12,-13.66,-1.14,12,-28.28,-2.36
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,CLA 12 months at 31 March,35,20,35,25,35,21,35,18,35,21,35,24,34,52.1,1.53,35,87.17,2.49,34,27.91,0.82
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,CLA 12 months at 31 March,27,9,27,10,27,11,27,6,27,10,27,14,26,-75.37,-2.9,26,-123.95,-4.77,26,-117.74,-4.53
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,CLA 12 months at 31 March,64,33,64,28,64,28,64,17,64,34,64,31,61,-11.38,-0.19,63,-60.29,-0.96,61,-66.11,-1.08
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,CLA 12 months at 31 March,12,7,12,8,12,6,12,c,12,c,12,7,12,49.48,4.12,12,56.82,4.74,12,14.48,1.21
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,CLA 12 months at 31 March,13,c,13,8,13,9,13,c,13,9,13,8,13,-33.41,-2.57,13,-10.95,-0.84,13,9.84,0.76
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E10000023,CLA 12 months at 31 March,15,6,15,c,15,c,15,c,15,8,15,6,14,-23.96,-1.71,14,-15.05,-1.08,14,-23.43,-1.67
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,CLA 12 months at 31 March,23,10,23,9,23,7,23,6,23,11,23,10,20,-14.87,-0.74,20,-30.18,-1.51,20,-34.32,-1.72
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,CLA 12 months at 31 March,22,9,22,11,22,10,22,6,22,10,22,11,18,-15.71,-0.87,18,-18.07,-1,18,-43.11,-2.4
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,CLA 12 months at 31 March,19,7,19,9,19,8,19,6,19,8,19,9,18,-12.85,-0.71,18,20.81,1.16,18,9.53,0.53
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,CLA 12 months at 31 March,9,c,9,c,9,c,9,c,9,c,9,c,8,-26.22,-3.28,9,-17.49,-1.94,8,-17.56,-2.2
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,CLA 12 months at 31 March,27,9,27,11,27,9,27,7,27,9,26,13,21,-6.22,-0.3,22,5.24,0.24,21,-31.62,-1.51
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,CLA 12 months at 31 March,28,12,28,13,28,11,28,6,28,11,28,15,27,-0.48,-0.02,27,-30.15,-1.12,27,-64.64,-2.39
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,CLA 12 months at 31 March,22,8,22,10,22,9,22,6,22,14,22,13,21,-32.86,-1.56,21,-38.73,-1.84,21,-47.73,-2.27
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,CLA 12 months at 31 March,18,8,18,6,18,9,18,c,18,8,18,11,17,-11.68,-0.69,17,-35.49,-2.09,17,31.61,1.86
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,CLA 12 months at 31 March,26,6,26,6,26,6,26,c,26,6,26,7,22,-74.6,-3.39,23,-123.03,-5.35,22,-111.04,-5.05
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,CLA 12 months at 31 March,35,14,35,16,35,12,35,8,35,12,35,18,33,-78.24,-2.37,34,-52,-1.53,33,-138.32,-4.19
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,CLA 12 months at 31 March,38,13,38,14,38,15,38,9,38,15,38,17,37,-11.77,-0.32,37,-116.06,-3.14,36,-47.05,-1.31
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,CLA 12 months at 31 March,41,17,41,20,41,18,41,13,41,22,41,20,39,-34.57,-0.89,40,-30.83,-0.77,40,-62.22,-1.56
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,CLA 12 months at 31 March,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,CLA 12 months at 31 March,84,28,84,30,84,31,84,20,84,38,84,34,78,-258.47,-3.31,78,-182.98,-2.35,78,-193.35,-2.48
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,CLA 12 months at 31 March,23,9,23,7,23,8,23,c,23,12,23,10,21,-54.39,-2.59,23,-56.8,-2.47,21,-16.99,-0.81
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,CLA 12 months at 31 March,31,16,31,15,31,18,31,11,31,13,31,15,30,-25.35,-0.85,30,-17.81,-0.59,30,-3,-0.1
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,CLA 12 months at 31 March,11,c,11,7,11,c,11,c,11,6,11,c,11,-39.34,-3.58,11,2.78,0.25,11,-58.37,-5.31
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,CLA 12 months at 31 March,20,7,20,7,20,7,20,c,20,9,20,8,18,-9.31,-0.52,19,-0.04,k,18,21.08,1.17
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,CLA 12 months at 31 March,20,10,20,7,20,12,20,7,20,10,20,9,19,64.37,3.39,19,-51.25,-2.7,19,63.02,3.32
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,CLA 12 months at 31 March,10,c,10,7,10,c,10,c,10,6,10,c,8,-10.47,-1.31,9,32.35,3.59,9,-1.68,-0.19
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,CLA 12 months at 31 March,53,19,53,24,53,22,53,14,53,24,53,28,48,-69.84,-1.46,48,-102.68,-2.14,47,-60.77,-1.29
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,CLA 12 months at 31 March,32,16,32,12,32,18,32,10,32,15,32,17,31,40.68,1.31,31,-7.06,-0.23,30,38.29,1.28
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,CLA 12 months at 31 March,12,c,12,c,12,c,12,c,12,6,12,c,12,-80.93,-6.74,12,-42.95,-3.58,12,-66.42,-5.54
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,CLA 12 months at 31 March,30,13,30,17,30,13,30,10,30,15,30,15,28,-35.51,-1.27,28,24.96,0.89,28,3.84,0.14
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,CLA 12 months at 31 March,35,18,35,22,35,19,35,15,35,22,35,23,35,-11.9,-0.34,35,32.67,0.93,35,-43.51,-1.24
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,CLA 12 months at 31 March,36,15,36,15,36,14,36,9,36,16,36,18,34,-7.21,-0.21,35,-58.73,-1.68,33,-1.91,-0.06
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,CLA 12 months at 31 March,38,11,38,16,37,17,37,8,38,16,38,21,37,-195.07,-5.27,37,-183.57,-4.96,36,-102.66,-2.85
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,CLA 12 months at 31 March,16,12,16,6,16,7,16,c,16,9,16,7,15,27.14,1.81,15,-42.21,-2.81,15,-33.31,-2.22
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,CLA 12 months at 31 March,23,7,23,9,23,7,23,c,23,10,23,12,20,-15.68,-0.78,21,-19.11,-0.91,21,-44.7,-2.13
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,CLA 12 months at 31 March,8,c,8,c,8,c,8,c,8,c,8,c,7,0.84,0.12,8,-19.95,-2.49,7,-9.96,-1.42
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,CLA 12 months at 31 March,43,17,42,17,43,20,42,13,43,18,42,21,36,-53.04,-1.47,39,-44.75,-1.15,36,-87.82,-2.44
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,CLA 12 months at 31 March,41,19,41,21,41,21,41,12,41,24,41,23,39,-7.83,-0.2,41,-0.41,-0.01,39,-50.43,-1.29
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,CLA 12 months at 31 March,16,6,16,c,16,c,16,c,16,6,16,c,15,-65.61,-4.37,15,-79.36,-5.29,15,-84.57,-5.64
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,CLA 12 months at 31 March,46,20,46,17,46,22,46,14,46,20,46,20,42,-3.08,-0.07,42,-42.02,-1,42,-81.23,-1.93
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,CLA 12 months at 31 March,14,6,14,6,14,6,14,6,14,6,14,7,11,-38.09,-3.46,12,-19.41,-1.62,10,-6.68,-0.67
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,CLA 12 months at 31 March,9,c,9,c,9,c,9,c,9,c,9,c,8,-13.12,-1.64,8,-39.13,-4.89,8,2.27,0.28
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,CLA 12 months at 31 March,33,20,33,22,33,14,33,12,33,19,33,20,31,40.97,1.32,31,69.44,2.24,31,-56.05,-1.81
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,CLA 12 months at 31 March,11,6,11,6,11,6,11,6,11,c,11,7,10,8.26,0.83,10,-3.57,-0.36,10,12.1,1.21
201617,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,CLA 12 months at 31 March,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201617,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,CLA 12 months at 31 March,15,8,15,8,15,6,15,6,15,9,15,8,14,-9.05,-0.65,15,-20.24,-1.35,14,-62.79,-4.49
201617,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,CLA 12 months at 31 March,18,8,18,10,18,8,18,8,18,10,18,8,18,1.13,0.06,18,10.67,0.59,18,-34.25,-1.9
201617,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,CLA 12 months at 31 March,30,15,30,13,30,14,30,7,30,15,30,13,29,-45.31,-1.56,28,-73.63,-2.63,28,-91.14,-3.26
201617,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,CLA 12 months at 31 March,46,19,46,22,46,19,46,13,46,26,46,29,42,-93.15,-2.22,42,-61.99,-1.48,41,-126.74,-3.09
201617,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,CLA 12 months at 31 March,6,c,6,c,6,c,6,c,6,c,6,c,c,c,c,c,c,c,c,c,c
201617,Academic year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,CLA 12 months at 31 March,75,35,74,38,75,34,74,26,75,38,74,43,71,-100.98,-1.42,71,-121.57,-1.71,71,-91.41,-1.29
201617,Academic year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,CLA 12 months at 31 March,24,9,24,14,24,11,24,7,24,10,24,13,20,-36.9,-1.85,21,-3.89,-0.19,20,-45.6,-2.28
201617,Academic year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,CLA 12 months at 31 March,20,10,20,10,20,9,20,8,20,10,20,12,17,42.12,2.48,18,16.45,0.91,17,5.12,0.3
201617,Academic year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,CLA 12 months at 31 March,17,9,17,6,17,8,17,c,17,9,17,8,15,18.47,1.23,16,-46.8,-2.93,16,2.53,0.16
201617,Academic year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,CLA 12 months at 31 March,20,8,20,c,20,c,20,c,20,c,20,7,19,-13.91,-0.73,19,-68.02,-3.58,19,-27.16,-1.43
201617,Academic year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,CLA 12 months at 31 March,10,c,10,6,10,c,10,c,10,c,10,6,9,-1.72,-0.19,10,4,0.4,9,-39.11,-4.35
201617,Academic year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,CLA 12 months at 31 March,9,6,9,6,9,7,9,c,9,8,9,7,9,30.82,3.42,9,13.58,1.51,9,4.42,0.49
201617,Academic year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,CLA 12 months at 31 March,18,7,18,11,18,11,18,6,18,10,18,10,18,-33.91,-1.88,18,-5.81,-0.32,18,-21.71,-1.21
201617,Academic year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,CLA 12 months at 31 March,21,8,21,11,21,7,21,c,21,9,21,11,19,0.31,0.02,20,14.44,0.72,20,-55.85,-2.79
201617,Academic year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,CLA 12 months at 31 March,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201617,Academic year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,CLA 12 months at 31 March,22,7,22,6,22,8,22,c,22,7,22,8,18,-72.7,-4.04,18,-115.92,-6.44,16,-58.02,-3.63
201617,Academic year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,CLA 12 months at 31 March,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201617,Academic year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,CLA 12 months at 31 March,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201617,Academic year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,CLA 12 months at 31 March,6,c,6,c,6,c,6,c,6,c,6,c,c,c,c,c,c,c,c,c,c
201617,Academic year,Local authority,E92000001,England,E12000009,South West,837,Bournemouth,E06000028,CLA 12 months at 31 March,7,c,7,c,7,c,7,c,7,c,7,c,7,0.84,0.12,7,17.92,2.56,7,-8.95,-1.28
201617,Academic year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,CLA 12 months at 31 March,29,14,29,16,29,15,29,11,29,16,29,13,25,-42.35,-1.69,26,-46.35,-1.78,25,-60.68,-2.43
201617,Academic year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,CLA 12 months at 31 March,19,7,19,8,19,9,19,6,19,7,19,10,18,-16.41,-0.91,19,-49.88,-2.63,18,-52.51,-2.92
201617,Academic year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,CLA 12 months at 31 March,24,14,24,10,24,14,24,8,24,14,24,14,22,40.61,1.85,22,-36.7,-1.67,22,-4.77,-0.22
201617,Academic year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,CLA 12 months at 31 March,18,8,17,9,18,6,17,6,18,8,17,8,16,39.16,2.45,17,50.95,3,16,8.3,0.52
201617,Academic year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,CLA 12 months at 31 March,21,9,21,8,21,7,21,c,21,8,21,9,21,13.44,0.64,21,26.82,1.28,20,-1.76,-0.09
201617,Academic year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,CLA 12 months at 31 March,0,z,0,z,0,z,0,z,0,z,0,z,0,z,z,0,z,z,0,z,z
201617,Academic year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,CLA 12 months at 31 March,9,c,9,c,9,c,9,c,9,c,9,c,8,-3.46,-0.43,8,-35.94,-4.49,8,-51.26,-6.41
201617,Academic year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,CLA 12 months at 31 March,19,7,19,6,19,8,19,c,19,8,19,12,18,-45.75,-2.54,18,-44.32,-2.46,18,-42.01,-2.33
201617,Academic year,Local authority,E92000001,England,E12000009,South West,836,Poole,E06000029,CLA 12 months at 31 March,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201617,Academic year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,CLA 12 months at 31 March,21,8,21,9,21,8,21,c,21,11,21,10,17,3.34,0.2,18,-0.76,-0.04,17,-32.29,-1.9
