time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,social_care_group,version,t_read_eligible_pupils,t_read_met_expected_standard,pt_read_met_expected_standard,t_writta_eligible_pupils,t_writta_met_expected_standard,pt_writta_met_expected_standard,t_mat_eligible_pupils,t_mat_met_expected_standard,pt_mat_met_expected_standard,t_rwm_eligible_pupils,t_rwm_met_expected_standard,pt_rwm_met_expected_standard,t_gps_eligible_pupils,t_gps_met_expected_standard,pt_gps_met_expected_standard,t_scita_eligible_pupils,t_scita_met_expected_standard,pt_scita_met_expected_standard,t_read_progress_eligible_pupils,t_read_progress_score,avg_read_progress_score,avg_read_progress_score_lower_CI,avg_read_progress_score_upper_CI,t_writta_progress_eligible_pupils,t_writta_progress_score,avg_writta_progress_score,avg_writta_progress_score_lower_CI,avg_writta_progress_score_upper_CI,t_mat_progress_eligible_pupils,t_mat_progress_score,avg_mat_progress_score,avg_mat_progress_score_lower_CI,avg_mat_progress_score_upper_CI
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,CINO at 31 March,Revised,60,29,48,60,28,47,60,28,47,60,26,43,60,31,52,60,30,50,54,-52.92,-0.98,-2.64,0.68,53,-57.94,-1.09,-2.72,0.53,54,-45.92,-0.85,-2.35,0.65
201617,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,CINO at 31 March,Revised,34,18,53,34,16,47,34,17,50,34,14,41,34,22,65,34,21,62,33,-114.43,-3.47,-5.59,-1.34,33,-124.67,-3.78,-5.84,-1.72,33,-144.45,-4.38,-6.3,-2.46
201617,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,CINO at 31 March,Revised,66,32,48,66,25,38,66,28,42,66,18,27,66,31,47,66,31,47,60,-51.23,-0.85,-2.43,0.72,62,-200.64,-3.24,-4.74,-1.73,59,-175.27,-2.97,-4.41,-1.53
201617,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,CINO at 31 March,Revised,117,49,42,117,46,39,117,46,39,117,29,25,117,54,46,117,59,50,111,-166.38,-1.5,-2.66,-0.34,113,-390.31,-3.45,-4.57,-2.34,110,-389.6,-3.54,-4.59,-2.49
201617,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,CINO at 31 March,Revised,81,31,38,80,41,51,81,30,37,80,19,24,81,34,42,80,46,57,73,-147.95,-2.03,-3.46,-0.6,74,-192.99,-2.61,-3.99,-1.23,73,-248.98,-3.41,-4.7,-2.12
201617,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,CINO at 31 March,Revised,277,131,47,277,122,44,277,124,45,277,87,31,277,126,45,277,139,50,260,-432.5,-1.66,-2.42,-0.91,264,-707.85,-2.68,-3.41,-1.95,259,-648.32,-2.5,-3.19,-1.82
201617,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,CINO at 31 March,Revised,54,23,43,54,21,39,54,25,46,54,16,30,54,25,46,54,28,52,47,-108.77,-2.31,-4.09,-0.53,47,-216.87,-4.61,-6.34,-2.89,47,-117.58,-2.5,-4.11,-0.89
201617,Academic year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,CINO at 31 March,Revised,268,116,43,268,118,44,267,106,40,267,80,30,268,115,43,268,134,50,246,-314.73,-1.28,-2.06,-0.5,256,-352.13,-1.38,-2.12,-0.64,244,-567.12,-2.32,-3.03,-1.62
201617,Academic year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,CINO at 31 March,Revised,48,18,38,48,21,44,48,20,42,48,15,31,48,22,46,48,24,50,46,-48.04,-1.04,-2.84,0.76,47,-60.29,-1.28,-3.01,0.45,45,-95.61,-2.12,-3.77,-0.48
201617,Academic year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,CINO at 31 March,Revised,71,29,41,71,31,44,71,28,39,71,21,30,71,29,41,71,31,44,64,-191.84,-3,-4.52,-1.47,65,-142.96,-2.2,-3.67,-0.73,64,-298.04,-4.66,-6.04,-3.28
201617,Academic year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,CINO at 31 March,Revised,188,73,39,186,74,40,188,82,44,186,50,27,188,84,45,186,88,47,177,-493.47,-2.79,-3.71,-1.87,180,-555.59,-3.09,-3.97,-2.2,175,-478.04,-2.73,-3.57,-1.9
201617,Academic year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,CINO at 31 March,Revised,39,11,28,39,13,33,39,11,28,39,6,15,39,14,36,39,15,38,36,-40.69,-1.13,-3.16,0.9,37,-98.83,-2.67,-4.62,-0.72,37,-110.36,-2.98,-4.8,-1.17
201617,Academic year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,CINO at 31 March,Revised,69,34,49,69,36,52,68,29,43,68,22,32,69,38,55,69,46,67,65,-123.63,-1.9,-3.42,-0.39,66,-76.18,-1.15,-2.61,0.3,65,-168.76,-2.6,-3.96,-1.23
201617,Academic year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,CINO at 31 March,Revised,48,21,44,48,22,46,48,23,48,48,17,35,48,23,48,48,26,54,40,-23.37,-0.58,-2.51,1.35,43,27.41,0.64,-1.17,2.44,41,-26.17,-0.64,-2.36,1.08
201617,Academic year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,CINO at 31 March,Revised,64,31,48,64,28,44,64,29,45,64,19,30,64,32,50,64,34,53,58,-72.62,-1.25,-2.85,0.35,59,-163.28,-2.77,-4.31,-1.23,58,-128.12,-2.21,-3.66,-0.76
201617,Academic year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,CINO at 31 March,Revised,215,96,45,214,92,43,215,90,42,214,64,30,215,92,43,214,100,47,194,-420.13,-2.17,-3.04,-1.29,201,-543.2,-2.7,-3.54,-1.87,196,-616.31,-3.14,-3.93,-2.36
201617,Academic year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,CINO at 31 March,Revised,38,18,47,38,18,47,38,15,39,38,12,32,38,17,45,38,17,45,32,-33.9,-1.06,-3.22,1.1,37,-112.07,-3.03,-4.98,-1.08,34,-72.6,-2.14,-4.03,-0.24
201617,Academic year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,CINO at 31 March,Revised,145,61,42,145,52,36,145,54,37,145,38,26,145,55,38,145,62,43,134,-291.29,-2.17,-3.23,-1.12,136,-533.66,-3.92,-4.94,-2.91,134,-425.46,-3.18,-4.13,-2.22
201617,Academic year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,CINO at 31 March,Revised,35,17,49,35,16,46,35,17,49,35,15,43,35,17,49,35,21,60,33,-73.83,-2.24,-4.36,-0.11,34,-118.85,-3.5,-5.53,-1.46,32,-105.31,-3.29,-5.24,-1.34
201617,Academic year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,CINO at 31 March,Revised,20,7,35,20,8,40,20,8,40,20,c,c,20,10,50,20,8,40,16,-36.89,-2.31,-5.36,0.75,18,-95.53,-5.31,-8.1,-2.51,17,-48.44,-2.85,-5.52,-0.17
201617,Academic year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,CINO at 31 March,Revised,25,15,60,25,12,48,25,14,56,25,11,44,25,14,56,25,13,52,23,5.05,0.22,-2.33,2.76,24,-63.51,-2.65,-5.06,-0.23,24,-30.23,-1.26,-3.51,0.99
201617,Academic year,Local authority,E92000001,England,E12000009,South West,837,Bournemouth,E06000028,CINO at 31 March,Revised,18,7,39,18,7,39,18,10,56,18,7,39,18,8,44,18,8,44,18,-64.1,-3.56,-6.44,-0.68,18,-32.85,-1.83,-4.62,0.97,18,-18.39,-1.02,-3.62,1.58
201617,Academic year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,CINO at 31 March,Revised,128,47,37,126,49,39,128,40,31,126,31,25,128,43,34,126,51,40,111,-161.63,-1.46,-2.61,-0.3,116,-249.89,-2.15,-3.25,-1.05,111,-427.33,-3.85,-4.9,-2.8
201617,Academic year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,CINO at 31 March,Revised,105,41,39,105,43,41,105,37,35,105,23,22,105,45,43,105,58,55,103,-114.68,-1.11,-2.32,0.09,104,-188.72,-1.81,-2.98,-0.65,103,-241.62,-2.35,-3.43,-1.26
201617,Academic year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,CINO at 31 March,Revised,97,35,36,96,32,33,97,32,33,96,20,21,97,36,37,96,38,40,82,-181.15,-2.21,-3.56,-0.86,90,-294.4,-3.27,-4.52,-2.02,86,-310.16,-3.61,-4.8,-2.42
201617,Academic year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,CINO at 31 March,Revised,58,27,47,58,24,41,58,28,48,58,16,28,58,22,38,58,31,53,51,-42.99,-0.84,-2.55,0.87,52,-74.46,-1.43,-3.07,0.21,51,-35.62,-0.7,-2.24,0.85
201617,Academic year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,CINO at 31 March,Revised,119,44,37,119,47,39,119,45,38,119,25,21,119,45,38,119,58,49,110,-202.71,-1.84,-3.01,-0.68,109,-250.09,-2.29,-3.43,-1.16,110,-239.62,-2.18,-3.23,-1.13
201617,Academic year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,CINO at 31 March,Revised,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201617,Academic year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,CINO at 31 March,Revised,39,10,26,39,11,28,39,10,26,39,8,21,39,11,28,39,11,28,32,-133.07,-4.16,-6.32,-2,34,-173.85,-5.11,-7.15,-3.08,31,-142.09,-4.58,-6.56,-2.6
201617,Academic year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,CINO at 31 March,Revised,65,35,54,65,35,54,65,30,46,65,26,40,65,36,55,65,40,62,64,-33.36,-0.52,-2.05,1,64,44.29,0.69,-0.79,2.17,64,-77.74,-1.21,-2.59,0.16
201617,Academic year,Local authority,E92000001,England,E12000009,South West,836,Poole,E06000029,CINO at 31 March,Revised,40,13,33,39,11,28,40,16,40,39,7,18,40,14,35,39,18,46,35,-139.05,-3.97,-6.04,-1.91,36,-195.45,-5.43,-7.4,-3.45,34,-129.24,-3.8,-5.69,-1.91
201617,Academic year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,CINO at 31 March,Revised,113,52,46,113,53,47,113,49,43,113,33,29,113,53,47,113,59,52,104,-184.4,-1.77,-2.97,-0.58,108,-120.89,-1.12,-2.26,0.02,104,-305.06,-2.93,-4.01,-1.85
201617,Academic year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,CINO at 31 March,Revised,52,23,44,52,20,38,52,22,42,52,15,29,52,21,40,52,25,48,49,-224.18,-4.58,-6.32,-2.83,49,-278.95,-5.69,-7.39,-4,48,-238.04,-4.96,-6.55,-3.37
201617,Academic year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,CINO at 31 March,Revised,67,28,42,67,30,45,67,32,48,67,19,28,67,33,49,67,35,52,66,-234.21,-3.55,-5.05,-2.05,67,-313.17,-4.67,-6.12,-3.23,66,-129.76,-1.97,-3.32,-0.61
201617,Academic year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,CINO at 31 March,Revised,26,12,46,26,13,50,26,10,38,26,6,23,26,12,46,26,11,42,23,-23.66,-1.03,-3.57,1.52,23,-6.46,-0.28,-2.75,2.19,22,-28.35,-1.29,-3.64,1.06
201617,Academic year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,CINO at 31 March,Revised,71,25,35,71,33,46,71,32,45,71,17,24,71,35,49,71,45,63,64,-47.09,-0.74,-2.26,0.79,68,-62.03,-0.91,-2.35,0.52,65,-141.81,-2.18,-3.55,-0.81
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,CINO at 31 March,Revised,58,26,45,58,26,45,58,26,45,58,18,31,58,30,52,58,29,50,52,-83.03,-1.6,-3.29,0.1,52,-89.23,-1.72,-3.36,-0.07,52,-99.37,-1.91,-3.44,-0.38
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,CINO at 31 March,Revised,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,CINO at 31 March,Revised,103,59,57,103,66,64,103,66,64,103,52,50,103,60,58,103,75,73,92,-69.3,-0.75,-2.03,0.52,92,17.73,0.19,-1.04,1.43,92,-43.31,-0.47,-1.62,0.68
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,CINO at 31 March,Revised,50,28,56,50,26,52,50,26,52,50,23,46,50,30,60,50,27,54,43,43.53,1.01,-0.85,2.87,44,-25.22,-0.57,-2.36,1.21,44,-0.45,-0.01,-1.67,1.65
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,CINO at 31 March,Revised,82,58,71,81,60,74,82,55,67,81,43,53,82,57,70,81,60,74,73,97.75,1.34,-0.09,2.77,75,94.65,1.26,-0.11,2.63,73,56.65,0.78,-0.52,2.07
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,CINO at 31 March,Revised,58,23,40,58,24,41,58,22,38,58,17,29,58,23,40,58,25,43,52,-138.5,-2.66,-4.36,-0.97,53,-96.52,-1.82,-3.45,-0.19,52,-101.21,-1.95,-3.48,-0.42
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,CINO at 31 March,Revised,31,20,65,31,21,68,31,23,74,31,18,58,31,25,81,31,22,71,30,43.86,1.46,-0.77,3.69,c,c,c,c,c,c,c,c,c,c
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,CINO at 31 March,Revised,58,27,47,58,31,53,58,28,48,58,24,41,58,32,55,58,32,55,46,3.98,0.09,-1.71,1.89,47,1.57,0.03,-1.69,1.76,47,-57.4,-1.22,-2.83,0.39
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,CINO at 31 March,Revised,81,35,43,81,35,43,81,35,43,81,30,37,81,35,43,81,36,44,71,-150.44,-2.12,-3.57,-0.67,72,-137.15,-1.9,-3.3,-0.51,71,-111.98,-1.58,-2.89,-0.27
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,CINO at 31 March,Revised,114,58,51,114,64,56,114,68,60,114,47,41,114,75,66,114,71,62,98,80.8,0.82,-0.41,2.06,100,83.55,0.84,-0.35,2.02,98,112.21,1.15,0.03,2.26
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,CINO at 31 March,Revised,80,40,50,80,41,51,80,40,50,80,32,40,80,39,49,80,46,57,70,-43.56,-0.62,-2.08,0.84,70,-24.08,-0.34,-1.76,1.07,70,-56.01,-0.8,-2.12,0.52
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,CINO at 31 March,Revised,85,56,66,85,58,68,85,59,69,85,46,54,85,60,71,85,65,76,77,59.07,0.77,-0.62,2.16,80,58.69,0.73,-0.59,2.06,77,28.9,0.38,-0.88,1.63
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,CINO at 31 March,Revised,53,20,38,53,19,36,53,24,45,53,15,28,53,22,42,53,26,49,50,-59.38,-1.19,-2.91,0.54,51,-104.32,-2.05,-3.7,-0.39,49,-73.65,-1.5,-3.08,0.07
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,CINO at 31 March,Revised,42,18,43,42,20,48,42,22,52,42,16,38,42,21,50,42,26,62,38,-79.07,-2.08,-4.06,-0.1,38,-61.84,-1.63,-3.55,0.29,38,-23.39,-0.62,-2.4,1.17
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,CINO at 31 March,Revised,56,35,63,56,41,73,56,37,66,56,28,50,56,39,70,56,43,77,51,47.35,0.93,-0.78,2.64,52,103.44,1.99,0.35,3.63,51,90.02,1.77,0.22,3.31
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,CINO at 31 March,Revised,33,12,36,33,11,33,33,12,36,33,9,27,33,12,36,33,14,42,33,-13.31,-0.4,-2.53,1.72,33,-34.3,-1.04,-3.1,1.02,33,-65.04,-1.97,-3.89,-0.05
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,CINO at 31 March,Revised,59,22,37,59,19,32,59,19,32,59,10,17,59,22,37,59,27,46,55,-152.84,-2.78,-4.42,-1.13,55,-203.92,-3.71,-5.31,-2.11,55,-228.42,-4.15,-5.64,-2.67
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,CINO at 31 March,Revised,90,43,48,90,43,48,90,51,57,90,35,39,90,48,53,90,50,56,68,-80.95,-1.19,-2.67,0.29,70,-73.86,-1.06,-2.47,0.36,69,39.28,0.57,-0.76,1.9
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,CINO at 31 March,Revised,76,35,46,76,35,46,76,37,49,76,26,34,76,35,46,76,40,53,65,8.72,0.13,-1.38,1.65,65,-56.67,-0.87,-2.34,0.6,65,-56.69,-0.87,-2.24,0.5
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,CINO at 31 March,Revised,91,41,45,91,40,44,91,45,49,91,32,35,91,41,45,91,51,56,85,-89.98,-1.06,-2.38,0.27,85,-138.6,-1.63,-2.92,-0.35,85,-61.21,-0.72,-1.92,0.48
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,CINO at 31 March,Revised,63,30,48,63,33,52,63,26,41,63,18,29,63,35,56,63,34,54,56,-51.13,-0.91,-2.54,0.72,57,13.24,0.23,-1.34,1.8,56,-106.88,-1.91,-3.38,-0.43
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,Enfield,E09000010,CINO at 31 March,Revised,56,18,32,55,19,35,56,15,27,55,12,22,56,21,38,55,21,38,52,-197.39,-3.8,-5.49,-2.1,53,-103.63,-1.96,-3.58,-0.33,52,-230.67,-4.44,-5.97,-2.91
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,Greenwich,E09000011,CINO at 31 March,Revised,87,45,52,86,46,53,87,47,54,86,37,43,87,46,53,86,49,57,78,-26.78,-0.34,-1.73,1.04,82,-39.1,-0.48,-1.79,0.83,76,-14.64,-0.19,-1.46,1.07
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,Harrow,E09000015,CINO at 31 March,Revised,67,38,57,67,39,58,67,41,61,67,28,42,67,46,69,67,44,66,62,17.95,0.29,-1.26,1.84,61,-78.11,-1.28,-2.8,0.24,62,-49.03,-0.79,-2.19,0.61
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,Havering,E09000016,CINO at 31 March,Revised,53,32,60,53,35,66,53,33,62,53,26,49,53,35,66,53,38,72,46,84.99,1.85,0.05,3.65,48,20.78,0.43,-1.28,2.14,47,20.16,0.43,-1.18,2.04
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,Hillingdon,E09000017,CINO at 31 March,Revised,72,29,40,72,28,39,72,28,39,72,20,28,72,35,49,72,36,50,68,-155.69,-2.29,-3.77,-0.81,69,-164.43,-2.38,-3.81,-0.96,69,-151.53,-2.2,-3.52,-0.87
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,Hounslow,E09000018,CINO at 31 March,Revised,49,20,41,47,16,34,49,20,41,47,13,28,49,20,41,47,20,43,40,-39.38,-0.98,-2.91,0.95,44,-79.14,-1.8,-3.58,-0.01,42,-2.58,-0.06,-1.76,1.64
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,Kingston upon Thames,E09000021,CINO at 31 March,Revised,12,c,c,12,c,c,12,c,c,12,c,c,12,c,c,12,c,c,11,-20.54,-1.87,-5.55,1.81,11,-53.73,-4.88,-8.46,-1.31,11,-27.41,-2.49,-5.82,0.83
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,Merton,E09000024,CINO at 31 March,Revised,31,16,52,31,20,65,31,21,68,31,14,45,31,21,68,31,25,81,28,-84.77,-3.03,-5.33,-0.72,29,-9.62,-0.33,-2.53,1.87,29,-36.69,-1.27,-3.31,0.78
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,Redbridge,E09000026,CINO at 31 March,Revised,61,23,38,60,25,42,61,22,36,60,19,32,61,27,44,60,28,47,51,-19.34,-0.38,-2.09,1.33,53,-54.82,-1.03,-2.66,0.59,51,-27.49,-0.54,-2.08,1.01
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,CINO at 31 March,Revised,15,10,67,15,10,67,15,8,53,15,7,47,15,11,73,15,11,73,15,13.53,0.9,-2.25,4.05,15,-5.05,-0.34,-3.4,2.72,15,-48.93,-3.26,-6.11,-0.41
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,Sutton,E09000029,CINO at 31 March,Revised,52,27,52,52,25,48,52,22,42,52,19,37,52,27,52,52,28,54,47,-8.44,-0.18,-1.96,1.6,47,-33.26,-0.71,-2.44,1.02,47,-85.36,-1.82,-3.43,-0.21
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,Waltham Forest,E09000031,CINO at 31 March,Revised,70,46,66,70,43,61,70,41,59,70,33,47,70,46,66,70,48,69,65,5.85,0.09,-1.42,1.6,66,37.99,0.58,-0.88,2.03,65,-80.85,-1.24,-2.61,0.12
201617,Academic year,National,E92000001,England,,,,,,CLA 12 months at 31 March,Revised,3010,1360,45,2980,1430,48,3010,1380,46,2980,950,32,3010,1510,50,2980,1580,53,2790,-1853.11,-0.66,-0.9,-0.43,2830,-2543.16,-0.9,-1.12,-0.68,2780,-2974.31,-1.07,-1.28,-0.86
201617,Academic year,Regional,E92000001,England,E12000001,North East,,,,CLA 12 months at 31 March,Revised,200,100,48,200,100,52,200,90,43,200,70,33,200,110,56,200,110,55,190,-36.67,-0.2,-1.09,0.7,190,39.35,0.21,-0.65,1.07,190,-103,-0.55,-1.35,0.26
201617,Academic year,Regional,E92000001,England,E12000002,North West,,,,CLA 12 months at 31 March,Revised,620,300,48,620,310,51,620,310,50,620,220,35,620,330,53,620,330,54,580,-17.99,-0.03,-0.54,0.48,590,-106.03,-0.18,-0.67,0.31,580,76.2,0.13,-0.33,0.59
201617,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,CLA 12 months at 31 March,Revised,360,160,43,360,170,46,360,160,45,360,110,30,360,180,49,360,180,51,340,-260.74,-0.78,-1.45,-0.11,340,-258.67,-0.76,-1.4,-0.12,340,-428.63,-1.27,-1.87,-0.67
201617,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,CLA 12 months at 31 March,Revised,240,90,37,240,100,41,240,90,38,240,60,24,240,100,41,240,120,49,220,-249.31,-1.14,-1.96,-0.31,220,-420.94,-1.89,-2.68,-1.09,220,-467.32,-2.13,-2.88,-1.39
201617,Academic year,Regional,E92000001,England,E12000005,West Midlands,,,,CLA 12 months at 31 March,Revised,440,170,40,440,190,44,430,190,44,430,120,29,440,210,48,440,210,49,410,-692.74,-1.69,-2.29,-1.09,420,-611.11,-1.47,-2.05,-0.89,410,-422.43,-1.04,-1.58,-0.49
201617,Academic year,Regional,E92000001,England,E12000006,East of England,,,,CLA 12 months at 31 March,Revised,260,120,46,260,110,44,260,110,44,260,80,29,260,130,48,260,130,50,230,-119.24,-0.51,-1.31,0.29,240,-240.48,-0.99,-1.76,-0.23,230,-440.38,-1.88,-2.6,-1.16
201617,Academic year,Regional,E92000001,England,E12000007,London,,,,CLA 12 months at 31 March,Revised,310,170,57,310,180,58,310,170,57,310,130,43,310,190,61,310,190,63,280,-35.21,-0.12,-0.85,0.6,280,-175.61,-0.62,-1.33,0.08,280,-196.44,-0.69,-1.35,-0.04
201617,Academic year,Regional,E92000001,England,E12000008,South East,,,,CLA 12 months at 31 March,Revised,360,160,45,360,170,48,360,160,45,360,110,31,360,180,49,360,190,53,330,-326.42,-0.98,-1.65,-0.31,340,-524.44,-1.55,-2.2,-0.91,330,-662.86,-2.01,-2.62,-1.4
201617,Academic year,Regional,E92000001,England,E12000009,South West,,,,CLA 12 months at 31 March,Revised,230,90,40,230,100,42,230,100,42,230,60,26,230,110,45,230,110,49,210,-114.79,-0.55,-1.39,0.3,210,-245.23,-1.15,-1.96,-0.34,210,-329.45,-1.58,-2.34,-0.81
201617,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,CLA 12 months at 31 March,Revised,130,70,54,130,80,56,130,70,55,130,60,41,130,90,63,130,80,62,130,-130.45,-1.03,-2.11,0.06,130,-182.87,-1.44,-2.49,-0.39,130,-170.26,-1.34,-2.32,-0.36
201617,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,CLA 12 months at 31 March,Revised,170,100,58,170,100,59,170,100,58,170,80,44,170,100,60,170,110,63,160,95.24,0.61,-0.37,1.59,160,7.26,0.05,-0.9,1,160,-26.18,-0.17,-1.05,0.72
201617,Academic year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,CLA 12 months at 31 March,Revised,37,21,57,37,18,49,37,13,35,37,13,35,37,17,46,37,18,49,36,21.41,0.59,-1.44,2.63,36,14.26,0.4,-1.58,2.37,36,30.07,0.84,-1,2.67
201617,Academic year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,CLA 12 months at 31 March,Revised,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201617,Academic year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,CLA 12 months at 31 March,Revised,18,8,44,18,11,61,18,8,44,18,6,33,18,11,61,18,11,61,14,3.75,0.27,-2.99,3.53,14,28.64,2.05,-1.12,5.21,14,-23.21,-1.66,-4.61,1.29
201617,Academic year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,CLA 12 months at 31 March,Revised,9,c,c,9,8,c,9,c,c,9,c,c,9,7,c,9,7,c,9,-7.21,-0.8,-4.87,3.27,9,25.79,2.87,-1.08,6.81,9,-20.8,-2.31,-5.99,1.37
