time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,social_care_group,t_pupils,t_no_identified_SEN,t_all_SEN,t_SEN_support,t_statement_or_EHC_plan,t_ASD,t_HI,t_MLD,t_MSI,t_NSA,t_OTH,t_PD,t_PMLD,t_SEMH,t_SLCN,t_SLD,t_SPLD,t_VI,pt_no_identified_SEN,pt_all_SEN,pt_SEN_support,pt_statement_or_EHC_plan,pt_ASD,pt_HI,pt_MLD,pt_MSI,pt_NSA,pt_OTH,pt_PD,pt_PMLD,pt_SEMH,pt_SLCN,pt_SLD,pt_SPLD,pt_VI
201920,Academic year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,CLA 12 months at 31 March,391,150,241,116,125,33,0,44,0,c,0,c,c,112,21,7,14,c,38.4,61.6,29.7,32,13.7,0,18.3,0,c,0,c,c,46.5,8.7,2.9,5.8,c
201920,Academic year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,CLA 12 months at 31 March,225,106,119,59,60,c,0,18,0,c,c,c,c,60,10,c,6,c,47.1,52.9,26.2,26.7,c,0,15.1,0,c,c,c,c,50.4,8.4,c,5,c
201920,Academic year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,CLA 12 months at 31 March,143,67,76,35,41,10,c,6,0,0,c,c,c,37,9,c,c,0,46.9,53.1,24.5,28.7,13.2,c,7.9,0,0,c,c,c,48.7,11.8,c,c,0
201920,Academic year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,CLA 12 months at 31 March,97,46,51,23,28,8,0,c,0,0,c,c,c,24,c,c,c,0,47.4,52.6,23.7,28.9,15.7,0,c,0,0,c,c,c,47.1,c,c,c,0
201920,Academic year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,CLA 12 months at 31 March,289,116,173,89,84,13,c,39,0,c,c,c,c,75,15,c,13,c,40.1,59.9,30.8,29.1,7.5,c,22.5,0,c,c,c,c,43.4,8.7,c,7.5,c
201920,Academic year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,CLA 12 months at 31 March,477,189,288,121,167,30,c,39,0,c,7,10,8,128,32,17,14,c,39.6,60.4,25.4,35,10.4,c,13.5,0,c,2.4,3.5,2.8,44.4,11.1,5.9,4.9,c
201920,Academic year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,CLA 12 months at 31 March,85,41,44,12,32,9,0,c,0,0,0,c,c,22,c,c,c,0,48.2,51.8,14.1,37.6,20.5,0,c,0,0,0,c,c,50,c,c,c,0
201920,Academic year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,CLA 12 months at 31 March,326,104,222,87,135,15,0,24,0,c,8,8,c,108,30,16,c,c,31.9,68.1,26.7,41.4,6.8,0,10.8,0,c,3.6,3.6,c,48.6,13.5,7.2,c,c
201920,Academic year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,CLA 12 months at 31 March,52,30,22,8,14,c,0,c,0,0,0,c,0,15,c,0,c,0,57.7,42.3,15.4,26.9,c,0,c,0,0,0,c,0,68.2,c,0,c,0
201920,Academic year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,CLA 12 months at 31 March,43,18,25,7,18,c,0,c,0,0,c,c,c,14,c,c,c,0,41.9,58.1,16.3,41.9,c,0,c,0,0,c,c,c,56,c,c,c,0
201920,Academic year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,CLA 12 months at 31 March,88,39,49,18,31,c,0,c,0,c,c,0,c,24,8,c,c,0,44.3,55.7,20.5,35.2,c,0,c,0,c,c,0,c,49,16.3,c,c,0
201920,Academic year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,CLA 12 months at 31 March,229,86,143,70,73,9,c,6,0,c,6,c,c,91,16,6,c,0,37.6,62.4,30.6,31.9,6.3,c,4.2,0,c,4.2,c,c,63.6,11.2,4.2,c,0
201920,Academic year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,CLA 12 months at 31 March,364,158,206,114,92,18,0,27,0,c,14,c,c,104,18,7,10,c,43.4,56.6,31.3,25.3,8.7,0,13.1,0,c,6.8,c,c,50.5,8.7,3.4,4.9,c
201920,Academic year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,CLA 12 months at 31 March,207,73,134,70,64,8,0,10,0,c,0,c,c,85,13,6,c,c,35.3,64.7,33.8,30.9,6,0,7.5,0,c,0,c,c,63.4,9.7,4.5,c,c
201920,Academic year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,CLA 12 months at 31 March,392,107,285,116,169,19,c,25,0,c,c,6,c,172,27,13,12,0,27.3,72.7,29.6,43.1,6.7,c,8.8,0,c,c,2.1,c,60.4,9.5,4.6,4.2,0
201920,Academic year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,CLA 12 months at 31 March,219,82,137,60,77,6,c,14,0,c,c,6,c,65,16,8,12,0,37.4,62.6,27.4,35.2,4.4,c,10.2,0,c,c,4.4,c,47.4,11.7,5.8,8.8,0
201920,Academic year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,CLA 12 months at 31 March,327,95,232,119,113,8,0,40,0,c,c,0,c,127,13,16,16,c,29.1,70.9,36.4,34.6,3.4,0,17.2,0,c,c,0,c,54.7,5.6,6.9,6.9,c
201920,Academic year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,CLA 12 months at 31 March,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,CLA 12 months at 31 March,105,43,62,30,32,c,0,6,0,0,0,0,0,38,c,c,c,c,41,59,28.6,30.5,c,0,9.7,0,0,0,0,0,61.3,c,c,c,c
201920,Academic year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,CLA 12 months at 31 March,246,68,178,110,68,c,c,20,c,c,0,c,c,114,16,6,c,0,27.6,72.4,44.7,27.6,c,c,11.2,c,c,0,c,c,64,9,3.4,c,0
201920,Academic year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,CLA 12 months at 31 March,275,76,199,74,125,6,0,19,0,c,c,c,7,128,10,14,8,c,27.6,72.4,26.9,45.5,3,0,9.5,0,c,c,c,3.5,64.3,5,7,4,c
201920,Academic year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,CLA 12 months at 31 March,94,33,61,28,33,c,0,c,0,c,7,c,0,25,11,c,c,0,35.1,64.9,29.8,35.1,c,0,c,0,c,11.5,c,0,41,18,c,c,0
201920,Academic year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,CLA 12 months at 31 March,162,67,95,43,52,c,c,7,0,0,c,0,c,62,13,c,c,0,41.4,58.6,26.5,32.1,c,c,7.4,0,0,c,0,c,65.3,13.7,c,c,0
201920,Academic year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,CLA 12 months at 31 March,187,71,116,59,57,c,c,11,0,0,c,c,c,72,8,c,9,0,38,62,31.6,30.5,c,c,9.5,0,0,c,c,c,62.1,6.9,c,7.8,0
201920,Academic year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,CLA 12 months at 31 March,243,92,151,42,109,12,c,23,0,c,10,0,c,63,17,13,6,0,37.9,62.1,17.3,44.9,7.9,c,15.2,0,c,6.6,0,c,41.7,11.3,8.6,4,0
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,CLA 12 months at 31 March,47,11,36,19,17,c,0,c,0,c,c,0,c,25,0,c,c,0,23.4,76.6,40.4,36.2,c,0,c,0,c,c,0,c,69.4,0,c,c,0
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,CLA 12 months at 31 March,c,c,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,c,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,CLA 12 months at 31 March,171,83,88,37,51,7,0,8,c,c,c,c,c,44,13,c,c,0,48.5,51.5,21.6,29.8,8,0,9.1,c,c,c,c,c,50,14.8,c,c,0
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,CLA 12 months at 31 March,100,49,51,28,23,6,0,6,c,c,c,c,0,23,8,c,c,c,49,51,28,23,11.8,0,11.8,c,c,c,c,0,45.1,15.7,c,c,c
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,CLA 12 months at 31 March,202,93,109,61,48,8,c,11,0,c,6,c,c,55,11,c,c,0,46,54,30.2,23.8,7.3,c,10.1,0,c,5.5,c,c,50.5,10.1,c,c,0
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,CLA 12 months at 31 March,151,61,90,48,42,9,0,11,0,c,7,c,c,45,6,c,c,c,40.4,59.6,31.8,27.8,10,0,12.2,0,c,7.8,c,c,50,6.7,c,c,c
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,CLA 12 months at 31 March,35,13,22,c,c,c,0,0,0,c,c,0,c,c,c,0,0,c,37.1,62.9,c,c,c,0,0,0,c,c,0,c,c,c,0,0,c
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,CLA 12 months at 31 March,171,60,111,47,64,12,c,c,0,c,8,0,6,57,15,0,7,c,35.1,64.9,27.5,37.4,10.8,c,c,0,c,7.2,0,5.4,51.4,13.5,0,6.3,c
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,CLA 12 months at 31 March,234,90,144,62,82,28,0,17,c,0,c,c,6,52,19,6,8,c,38.5,61.5,26.5,35,19.4,0,11.8,c,0,c,c,4.2,36.1,13.2,4.2,5.6,c
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,CLA 12 months at 31 March,163,85,78,43,35,10,0,6,c,0,c,c,6,39,7,0,c,0,52.1,47.9,26.4,21.5,12.8,0,7.7,c,0,c,c,7.7,50,9,0,c,0
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,CLA 12 months at 31 March,242,96,146,68,78,17,0,16,0,c,c,0,c,71,22,c,13,c,39.7,60.3,28.1,32.2,11.6,0,11,0,c,c,0,c,48.6,15.1,c,8.9,c
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,CLA 12 months at 31 March,137,62,75,32,43,8,c,10,0,c,c,c,c,32,12,c,c,c,45.3,54.7,23.4,31.4,10.7,c,13.3,0,c,c,c,c,42.7,16,c,c,c
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,CLA 12 months at 31 March,129,66,63,30,33,10,0,c,0,0,c,c,c,37,c,c,c,0,51.2,48.8,23.3,25.6,15.9,0,c,0,0,c,c,c,58.7,c,c,c,0
201920,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,CLA 12 months at 31 March,67,36,31,16,15,c,c,0,c,0,c,0,0,16,6,c,0,c,53.7,46.3,23.9,22.4,c,c,0,c,0,c,0,0,51.6,19.4,c,0,c
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,CLA 12 months at 31 March,182,92,90,44,46,8,c,11,0,c,c,c,0,42,13,c,c,c,50.5,49.5,24.2,25.3,8.9,c,12.2,0,c,c,c,0,46.7,14.4,c,c,c
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,CLA 12 months at 31 March,129,57,72,28,44,c,0,8,0,c,c,c,c,42,7,c,c,0,44.2,55.8,21.7,34.1,c,0,11.1,0,c,c,c,c,58.3,9.7,c,c,0
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,CLA 12 months at 31 March,96,31,65,29,36,9,0,c,0,c,c,0,0,30,9,c,c,c,32.3,67.7,30.2,37.5,13.8,0,c,0,c,c,0,0,46.2,13.8,c,c,c
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,CLA 12 months at 31 March,116,48,68,30,38,8,0,11,0,c,c,c,c,25,c,6,c,c,41.4,58.6,25.9,32.8,11.8,0,16.2,0,c,c,c,c,36.8,c,8.8,c,c
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,CLA 12 months at 31 March,159,66,93,28,65,6,0,7,0,0,c,c,c,45,18,c,6,c,41.5,58.5,17.6,40.9,6.5,0,7.5,0,0,c,c,c,48.4,19.4,c,6.5,c
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,CLA 12 months at 31 March,326,159,167,97,70,6,c,10,0,c,7,9,c,85,26,6,10,c,48.8,51.2,29.8,21.5,3.6,c,6,0,c,4.2,5.4,c,50.9,15.6,3.6,6,c
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,CLA 12 months at 31 March,163,56,107,57,50,c,c,12,0,c,c,0,c,70,7,c,c,0,34.4,65.6,35,30.7,c,c,11.2,0,c,c,0,c,65.4,6.5,c,c,0
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,Enfield,E09000010,CLA 12 months at 31 March,156,60,96,43,53,c,0,8,0,0,c,c,0,59,10,c,9,c,38.5,61.5,27.6,34,c,0,8.3,0,0,c,c,0,61.5,10.4,c,9.4,c
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,Greenwich,E09000011,CLA 12 months at 31 March,259,118,141,65,76,24,c,c,0,c,6,c,7,61,19,c,9,c,45.6,54.4,25.1,29.3,17,c,c,0,c,4.3,c,5,43.3,13.5,c,6.4,c
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,Harrow,E09000015,CLA 12 months at 31 March,66,28,38,21,17,6,0,6,0,c,c,0,c,22,0,0,c,0,42.4,57.6,31.8,25.8,15.8,0,15.8,0,c,c,0,c,57.9,0,0,c,0
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,Havering,E09000016,CLA 12 months at 31 March,111,58,53,18,35,c,c,9,0,0,c,0,c,25,c,c,c,0,52.3,47.7,16.2,31.5,c,c,17,0,0,c,0,c,47.2,c,c,c,0
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,Hillingdon,E09000017,CLA 12 months at 31 March,143,66,77,29,48,11,0,7,0,c,c,c,c,29,13,c,c,0,46.2,53.8,20.3,33.6,14.3,0,9.1,0,c,c,c,c,37.7,16.9,c,c,0
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,Hounslow,E09000018,CLA 12 months at 31 March,133,53,80,43,37,7,c,8,0,0,c,0,0,43,7,c,c,c,39.8,60.2,32.3,27.8,8.8,c,10,0,0,c,0,0,53.8,8.8,c,c,c
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,Kingston upon Thames,E09000021,CLA 12 months at 31 March,58,21,37,13,24,c,0,c,0,c,0,0,c,17,c,c,c,0,36.2,63.8,22.4,41.4,c,0,c,0,c,0,0,c,45.9,c,c,c,0
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,Merton,E09000024,CLA 12 months at 31 March,73,23,50,22,28,6,0,c,c,0,c,0,c,24,7,c,c,0,31.5,68.5,30.1,38.4,12,0,c,c,0,c,0,c,48,14,c,c,0
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,Redbridge,E09000026,CLA 12 months at 31 March,96,42,54,25,29,c,c,8,0,c,c,c,c,22,6,c,c,0,43.8,56.3,26,30.2,c,c,14.8,0,c,c,c,c,40.7,11.1,c,c,0
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,CLA 12 months at 31 March,43,13,30,7,23,c,c,c,0,0,0,c,c,15,c,c,c,0,30.2,69.8,16.3,53.5,c,c,c,0,0,0,c,c,50,c,c,c,0
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,Sutton,E09000029,CLA 12 months at 31 March,102,47,55,35,20,c,0,c,0,c,0,0,c,30,8,c,c,0,46.1,53.9,34.3,19.6,c,0,c,0,c,0,0,c,54.5,14.5,c,c,0
201920,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,Waltham Forest,E09000031,CLA 12 months at 31 March,102,51,51,26,25,c,c,7,0,c,0,c,c,23,6,c,c,0,50,50,25.5,24.5,c,c,13.7,0,c,0,c,c,45.1,11.8,c,c,0
201920,Academic year,National,E92000001,England,,,,,,CPPO at 31 March,31760,19870,11890,9190,2700,660,100,2280,20,330,330,210,60,4530,2240,290,760,80,62.6,37.4,28.9,8.5,5.6,0.8,19.2,0.2,2.8,2.8,1.7,0.5,38.1,18.9,2.4,6.4,0.6
201920,Academic year,Regional,E92000001,England,E12000001,North East,,,,CPPO at 31 March,2420,1650,770,610,160,30,10,170,c,20,20,10,10,260,160,20,40,c,68.3,31.7,25.2,6.5,4.3,0.8,22.6,c,2.4,2.9,1.6,0.9,34,21.3,2.7,5.6,c
201920,Academic year,Regional,E92000001,England,E12000002,North West,,,,CPPO at 31 March,4870,3060,1810,1400,410,80,10,330,c,50,60,30,10,730,330,50,120,20,62.8,37.2,28.7,8.5,4.1,0.4,18.2,c,2.7,3.5,1.8,0.4,40.2,18.3,2.6,6.7,0.9
201920,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,CPPO at 31 March,3980,2590,1380,1110,270,80,20,320,0,30,20,20,10,500,260,30,90,10,65.3,34.7,27.9,6.8,5.4,1.5,23,0,1.9,1.7,1.2,0.5,36.5,18.8,1.9,6.5,1
201920,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,CPPO at 31 March,2890,1880,1010,840,170,70,10,250,c,20,20,20,10,370,160,30,60,10,65.1,34.9,29,5.9,6.5,0.9,24.5,c,2.2,2.2,1.5,0.7,36.5,15.7,2.6,5.7,0.9
201920,Academic year,Regional,E92000001,England,E12000005,West Midlands,,,,CPPO at 31 March,3610,2290,1320,1070,240,40,10,390,c,30,30,20,c,450,240,30,70,c,63.5,36.5,29.7,6.7,3.3,1.1,29.4,c,2.6,2.1,1.4,c,34.1,18.2,2.1,5,c
201920,Academic year,Regional,E92000001,England,E12000006,East of England,,,,CPPO at 31 March,1960,1220,740,550,190,40,c,150,c,30,20,20,c,280,100,30,70,c,62.2,37.8,28,9.8,4.9,c,19.7,c,4.6,3.1,2.3,c,37.2,14,4.2,8.8,c
201920,Academic year,Regional,E92000001,England,E12000007,London,,,,CPPO at 31 March,4280,2650,1630,1190,440,150,10,160,c,60,60,20,10,670,350,30,90,10,61.9,38.1,27.9,10.2,9.3,0.9,9.8,c,3.9,3.4,1.4,0.7,41.3,21.4,1.7,5.6,0.5
201920,Academic year,Regional,E92000001,England,E12000008,South East,,,,CPPO at 31 March,5100,3050,2050,1530,510,130,20,330,c,40,60,40,10,770,430,50,150,10,59.9,40.1,30,10.1,6.4,0.8,16.2,c,2.2,3,2.2,0.3,37.8,21.1,2.2,7.2,0.5
201920,Academic year,Regional,E92000001,England,E12000009,South West,,,,CPPO at 31 March,2670,1480,1190,890,310,50,10,200,c,40,30,30,c,500,210,40,80,10,55.3,44.7,33.1,11.5,4.3,0.5,16.3,c,3.1,2.8,2.4,c,42.2,17.3,3,6.6,0.6
201920,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,CPPO at 31 March,1740,1060,680,490,190,70,10,50,c,30,30,10,10,260,160,10,40,c,60.9,39.1,28.3,10.8,10.6,1.3,8,c,3.8,4.1,2.1,1,37.6,23.1,1.6,6,c
201920,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,CPPO at 31 March,2540,1590,950,700,250,80,c,110,c,40,30,10,c,420,190,20,50,c,62.6,37.4,27.6,9.8,8.3,c,11.2,c,3.9,2.8,0.9,c,44,20.1,1.8,5.3,c
201920,Academic year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,CPPO at 31 March,299,206,93,82,11,c,c,23,0,0,c,c,c,28,24,c,7,0,68.9,31.1,27.4,3.7,c,c,24.7,0,0,c,c,c,30.1,25.8,c,7.5,0
201920,Academic year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,CPPO at 31 March,58,39,19,c,c,0,0,c,0,0,0,0,0,c,c,0,c,0,67.2,32.8,c,c,0,0,c,0,0,0,0,0,c,c,0,c,0
201920,Academic year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,CPPO at 31 March,158,103,55,36,19,c,0,12,0,c,c,0,0,11,18,c,c,0,65.2,34.8,22.8,12,c,0,21.8,0,c,c,0,0,20,32.7,c,c,0
201920,Academic year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,CPPO at 31 March,146,102,44,c,c,0,0,c,c,c,0,c,0,c,c,c,c,0,69.9,30.1,c,c,0,0,c,c,c,0,c,0,c,c,c,c,0
201920,Academic year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,CPPO at 31 March,245,162,83,69,14,c,c,22,0,c,c,0,0,33,13,c,c,0,66.1,33.9,28.2,5.7,c,c,26.5,0,c,c,0,0,39.8,15.7,c,c,0
201920,Academic year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,CPPO at 31 March,380,258,122,93,29,8,0,25,0,c,c,c,0,38,29,6,9,c,67.9,32.1,24.5,7.6,6.6,0,20.5,0,c,c,c,0,31.1,23.8,4.9,7.4,c
201920,Academic year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,CPPO at 31 March,82,44,38,31,7,c,0,c,0,0,c,0,0,18,10,c,c,c,53.7,46.3,37.8,8.5,c,0,c,0,0,c,0,0,47.4,26.3,c,c,c
201920,Academic year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,CPPO at 31 March,295,216,79,60,19,c,c,19,0,0,c,c,c,27,15,c,0,0,73.2,26.8,20.3,6.4,c,c,24.1,0,0,c,c,c,34.2,19,c,0,0
201920,Academic year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,CPPO at 31 March,169,106,63,44,19,6,0,19,0,c,c,0,c,16,11,c,c,c,62.7,37.3,26,11.2,9.5,0,30.2,0,c,c,0,c,25.4,17.5,c,c,c
201920,Academic year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,CPPO at 31 March,121,77,44,37,7,0,0,8,0,0,c,0,c,18,8,0,6,0,63.6,36.4,30.6,5.8,0,0,18.2,0,0,c,0,c,40.9,18.2,0,13.6,0
201920,Academic year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,CPPO at 31 March,242,180,62,49,13,c,0,10,c,c,c,c,0,25,14,0,c,0,74.4,25.6,20.2,5.4,c,0,16.1,c,c,c,c,0,40.3,22.6,0,c,0
201920,Academic year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,CPPO at 31 March,220,157,63,50,13,c,0,15,0,c,0,c,0,26,9,c,c,0,71.4,28.6,22.7,5.9,c,0,23.8,0,c,0,c,0,41.3,14.3,c,c,0
201920,Academic year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,CPPO at 31 March,138,74,64,56,8,c,0,16,0,0,c,c,c,28,11,c,c,c,53.6,46.4,40.6,5.8,c,0,25,0,0,c,c,c,43.8,17.2,c,c,c
201920,Academic year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,CPPO at 31 March,235,133,102,83,19,c,c,21,c,0,c,7,0,36,24,c,c,c,56.6,43.4,35.3,8.1,c,c,20.6,c,0,c,6.9,0,35.3,23.5,c,c,c
201920,Academic year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,CPPO at 31 March,200,125,75,59,16,c,0,30,0,0,c,c,0,21,10,0,c,c,62.5,37.5,29.5,8,c,0,40,0,0,c,c,0,28,13.3,0,c,c
201920,Academic year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,CPPO at 31 March,85,50,35,23,12,0,c,7,0,c,0,0,0,18,c,c,c,0,58.8,41.2,27.1,14.1,0,c,20,0,c,0,0,0,51.4,c,c,c,0
201920,Academic year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,CPPO at 31 March,178,114,64,43,21,c,c,7,0,c,c,c,c,25,14,c,c,c,64,36,24.2,11.8,c,c,10.9,0,c,c,c,c,39.1,21.9,c,c,c
201920,Academic year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,CPPO at 31 March,129,69,60,40,20,6,0,7,0,c,c,0,c,20,12,c,c,c,53.5,46.5,31,15.5,10,0,11.7,0,c,c,0,c,33.3,20,c,c,c
201920,Academic year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,CPPO at 31 March,411,262,149,108,41,7,0,17,0,6,15,c,0,51,23,11,16,c,63.7,36.3,26.3,10,4.7,0,11.4,0,4,10.1,c,0,34.2,15.4,7.4,10.7,c
201920,Academic year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,CPPO at 31 March,93,55,38,30,8,c,0,7,0,0,c,0,c,14,8,0,c,c,59.1,40.9,32.3,8.6,c,0,18.4,0,0,c,0,c,36.8,21.1,0,c,c
201920,Academic year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,CPPO at 31 March,119,79,40,33,7,c,0,7,0,0,c,0,0,15,6,c,c,0,66.4,33.6,27.7,5.9,c,0,17.5,0,0,c,0,0,37.5,15,c,c,0
201920,Academic year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,CPPO at 31 March,400,270,130,92,38,c,c,25,0,c,c,c,c,54,20,c,10,c,67.5,32.5,23,9.5,c,c,19.2,0,c,c,c,c,41.5,15.4,c,7.7,c
201920,Academic year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,CPPO at 31 March,340,219,121,104,17,6,c,15,0,c,c,c,0,54,30,c,9,0,64.4,35.6,30.6,5,5,c,12.4,0,c,c,c,0,44.6,24.8,c,7.4,0
201920,Academic year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,CPPO at 31 March,439,254,185,135,50,11,0,31,c,c,6,c,0,88,25,c,12,0,57.9,42.1,30.8,11.4,5.9,0,16.8,c,c,3.2,c,0,47.6,13.5,c,6.5,0
201920,Academic year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,CPPO at 31 March,259,169,90,77,13,c,c,11,c,10,c,c,0,39,19,c,c,c,65.3,34.7,29.7,5,c,c,12.2,c,11.1,c,c,0,43.3,21.1,c,c,c
201920,Academic year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,CPPO at 31 March,195,131,64,50,14,c,0,13,0,c,c,c,c,23,12,0,c,0,67.2,32.8,25.6,7.2,c,0,20.3,0,c,c,c,c,35.9,18.8,0,c,0
201920,Academic year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,CPPO at 31 March,360,205,155,115,40,c,0,24,0,c,0,c,c,69,40,c,8,c,56.9,43.1,31.9,11.1,c,0,15.5,0,c,0,c,c,44.5,25.8,c,5.2,c
201920,Academic year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,CPPO at 31 March,159,106,53,44,9,7,0,6,0,c,c,0,0,18,11,c,c,0,66.7,33.3,27.7,5.7,13.2,0,11.3,0,c,c,0,0,34,20.8,c,c,0
