LA,LA Name,LineNumber,CYPServiceDescription,ReportGroup,OwnProvision,PrivateProvision,OtherPublic,Voluntary,TotalExpenditure,Income,NetCurrentExpenditure,GovGrantsInsideAEF,GovGrantsOutsideAEF,LEANetRevenueExpenditure
894,Telford and Wrekin,14,14 Asylum seeker services - children,CHILDREN LOOKED AFTER,6338,19034,0,0,25372,0,25372,19446,0,5926
894,Telford and Wrekin,15,15 Total Children Looked After,CHILDREN LOOKED AFTER,6096895,11998950,289790,0,18385635,940637,17444998,161663,0,17283335
894,Telford and Wrekin,16,16 Other childrens and family services,OTHER CHILDREN'S AND FAMILIES SERVICES,118260,0,0,0,118260,41852,76408,0,0,76408
894,Telford and Wrekin,17,17 Social work (includes LA functions in relation to child protection,20 Total  Safeguarding Children and Young People's Services,6006990,152708,0,0,6159698,77614,6082084,0,0,6082084
894,Telford and Wrekin,18,18 Comissioning and Children's Services Strategy,20 Total  Safeguarding Children and Young People's Services,488821,0,0,0,488821,27448,461373,0,0,461373
894,Telford and Wrekin,19,"19 Local safeguarding childrens board	",20 Total  Safeguarding Children and Young People's Services,215186,0,0,0,215186,81313,133873,0,0,133873
894,Telford and Wrekin,20,20 Total  Safeguarding Children and Young Peoples Services,CHILDREN AND YOUNG PEOPLES SAFETY,6710997,152708,0,0,6863705,186375,6677330,0,0,6677330
894,Telford and Wrekin,21,21 Direct payments,"FAMILY SUPPORT SERVICES	",72827,90597,0,0,163424,0,163424,0,0,163424
894,Telford and Wrekin,22,22 Short breaks (respite) for disabled children,"FAMILY SUPPORT SERVICES	",321687,124053,0,567742,1013482,838,1012644,0,0,1012644
894,Telford and Wrekin,23,23 Other support for disabled children,"FAMILY SUPPORT SERVICES	",55015,0,0,0,55015,3000,52015,0,0,52015
894,Telford and Wrekin,24,24 Targeted family support,"FAMILY SUPPORT SERVICES	",1314729,673,0,90000,1405402,15279,1390123,16742,0,1373381
894,Telford and Wrekin,25,25 Universal family support,"FAMILY SUPPORT SERVICES	",326364,0,22461,150205,499030,90453,408577,0,0,408577
894,Telford and Wrekin,26,26 Total Family Support Services,FAMILY SUPPORT SERVICES,2090622,215323,22461,807947,3136353,109570,3026783,16742,0,3010041
894,Telford and Wrekin,27,"27 Universal services for young people (including youth work, positive activities and information, advice and guidance)",SERVICES FOR YOUNG PEOPLE,2019240,0,0,0,2019240,185307,1833933,0,0,1833933
894,Telford and Wrekin,28,"28 Targeted services for young people (including youth work, positive activities and information, advice and guidance)",SERVICES FOR YOUNG PEOPLE,1195193,1806,64345,100000,1361344,125676,1235668,0,319043,916625
894,Telford and Wrekin,29,"29 Total Services for Young People	",SERVICES FOR YOUNG PEOPLE,3214433,1806,64345,100000,3380584,310983,3069601,0,319043,2750558
894,Telford and Wrekin,30,30 Youth Justice,YOUTH JUSTICE,,,,,1721717,1352459,369258,,,
894,Telford and Wrekin,31,31 Capital Expenditure from Revenue (CERA) (Childrens and young people's services),YOUTH JUSTICE,,,,,0,0,0,,,
894,Telford and Wrekin,32,32 CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (Including CERA),SERVICES FOR YOUNG PEOPLE,,,,,37831953,3131815,34700138,,,
894,Telford and Wrekin,33,33 CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),SERVICES FOR YOUNG PEOPLE,,,,,37831953,3131815,34700138,,,
894,Telford and Wrekin,34,"34 Substances misuse services (Drugs, alcohol and volatile substances)","SERVICES FOR YOUNG PEOPLE	
",,,,,129164,,,,,
894,Telford and Wrekin,35,35 Teenage pregnancy services,"SERVICES FOR YOUNG PEOPLE	
",,,,,5948,,,,,
895,Cheshire East,1,1 Spend by individual Sure Start Children's Centres ,SURE START CHILDREN'S CENTRES,3824514,0,0,0,3824514,25149,3799365,3799365,0,0
895,Cheshire East,2,2 Spend on local authority provided or commissioned area-wide services delivered through Sure Start Children’s Centres,SURE START CHILDREN'S CENTRES,0,0,0,0,0,0,0,0,0,0
895,Cheshire East,3,3 Other early years funding,SURE START CHILDREN'S CENTRES,0,0,0,0,0,0,0,0,0,0
895,Cheshire East,4,4 Total Sure Start Children's Centres,SURE START CHILDREN'S CENTRES,3824514,0,0,0,3824514,25149,3799365,3799365,0,0
895,Cheshire East,5,5 Residential care,CHILDREN LOOKED AFTER,2773398,8846628,0,0,11620026,454911,11165115,0,0,11165115
895,Cheshire East,6,6 Fostering services,CHILDREN LOOKED AFTER,5843502,0,0,0,5843502,0,5843502,0,0,5843502
895,Cheshire East,7,7 Adoption services,CHILDREN LOOKED AFTER,1866141,0,0,0,1866141,0,1866141,40000,0,1826141
895,Cheshire East,8,8 Special guardianship support,CHILDREN LOOKED AFTER,0,0,0,0,0,0,0,0,0,0
895,Cheshire East,9,9 Other children looked after,CHILDREN LOOKED AFTER,4005947,0,0,0,4005947,0,4005947,0,0,4005947
895,Cheshire East,10,10 Short breaks (respite) for looked after disabled children,CHILDREN LOOKED AFTER,629190,0,0,0,629190,0,629190,0,0,629190
895,Cheshire East,11,11 Children placed with family and friends ,CHILDREN LOOKED AFTER,0,0,0,0,0,0,0,0,0,0
895,Cheshire East,12,12  Education of looked after children,CHILDREN LOOKED AFTER,9790,0,0,0,9790,0,9790,0,0,9790
895,Cheshire East,13,13 Leaving care support services ,CHILDREN LOOKED AFTER,2447809,0,0,0,2447809,0,2447809,0,0,2447809
895,Cheshire East,14,14 Asylum seeker services - children,CHILDREN LOOKED AFTER,171730,0,0,0,171730,0,171730,145006,0,26724
895,Cheshire East,15,15 Total Children Looked After,CHILDREN LOOKED AFTER,17747507,8846628,0,0,26594135,454911,26139224,185006,0,25954218
895,Cheshire East,16,16 Other childrens and family services,OTHER CHILDREN'S AND FAMILIES SERVICES,5909372,0,0,0,5909372,0,5909372,5909372,0,0
895,Cheshire East,17,17 Social work (includes LA functions in relation to child protection,20 Total  Safeguarding Children and Young People's Services,6947839,0,0,0,6947839,62079,6885760,0,0,6885760
895,Cheshire East,18,18 Comissioning and Children's Services Strategy,20 Total  Safeguarding Children and Young People's Services,3310930,0,0,0,3310930,39164,3271766,0,0,3271766
895,Cheshire East,19,"19 Local safeguarding childrens board	",20 Total  Safeguarding Children and Young People's Services,633513,0,0,0,633513,203405,430108,0,0,430108
895,Cheshire East,20,20 Total  Safeguarding Children and Young Peoples Services,CHILDREN AND YOUNG PEOPLES SAFETY,10892282,0,0,0,10892282,304648,10587634,0,0,10587634
895,Cheshire East,21,21 Direct payments,"FAMILY SUPPORT SERVICES	",1035659,0,0,0,1035659,0,1035659,0,0,1035659
895,Cheshire East,22,22 Short breaks (respite) for disabled children,"FAMILY SUPPORT SERVICES	",0,0,0,0,0,0,0,0,0,0
895,Cheshire East,23,23 Other support for disabled children,"FAMILY SUPPORT SERVICES	",455728,0,0,0,455728,0,455728,0,0,455728
895,Cheshire East,24,24 Targeted family support,"FAMILY SUPPORT SERVICES	",477407,0,0,0,477407,0,477407,477407,0,0
895,Cheshire East,25,25 Universal family support,"FAMILY SUPPORT SERVICES	",0,0,0,0,0,0,0,0,0,0
895,Cheshire East,26,26 Total Family Support Services,FAMILY SUPPORT SERVICES,1968794,0,0,0,1968794,0,1968794,477407,0,1491387
895,Cheshire East,27,"27 Universal services for young people (including youth work, positive activities and information, advice and guidance)",SERVICES FOR YOUNG PEOPLE,1354146,0,0,0,1354146,92149,1261997,1261997,0,0
895,Cheshire East,28,"28 Targeted services for young people (including youth work, positive activities and information, advice and guidance)",SERVICES FOR YOUNG PEOPLE,78042,0,0,0,78042,0,78042,78042,0,0
895,Cheshire East,29,"29 Total Services for Young People	",SERVICES FOR YOUNG PEOPLE,1432188,0,0,0,1432188,92149,1340039,1340039,0,0
895,Cheshire East,30,30 Youth Justice,YOUTH JUSTICE,,,,,1205558,163244,1042314,,,
895,Cheshire East,31,31 Capital Expenditure from Revenue (CERA) (Childrens and young people's services),YOUTH JUSTICE,,,,,0,0,0,,,
895,Cheshire East,32,32 CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (Including CERA),SERVICES FOR YOUNG PEOPLE,,,,,51826843,1040101,50786742,,,
895,Cheshire East,33,33 CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),SERVICES FOR YOUNG PEOPLE,,,,,51826843,1040101,50786742,,,
895,Cheshire East,34,"34 Substances misuse services (Drugs, alcohol and volatile substances)","SERVICES FOR YOUNG PEOPLE	
",,,,,35649,,,,,
895,Cheshire East,35,35 Teenage pregnancy services,"SERVICES FOR YOUNG PEOPLE	
",,,,,0,,,,,
896,Cheshire West and Chester,1,1 Spend by individual Sure Start Children's Centres ,SURE START CHILDREN'S CENTRES,1126520,2121,0,0,1128641,131435,997206,0,4427,992779
896,Cheshire West and Chester,2,2 Spend on local authority provided or commissioned area-wide services delivered through Sure Start Children’s Centres,SURE START CHILDREN'S CENTRES,1749575,0,0,0,1749575,0,1749575,0,0,1749575
896,Cheshire West and Chester,3,3 Other early years funding,SURE START CHILDREN'S CENTRES,631850,0,0,0,631850,316730,315120,0,0,315120
896,Cheshire West and Chester,4,4 Total Sure Start Children's Centres,SURE START CHILDREN'S CENTRES,3507945,2121,0,0,3510066,448165,3061901,0,4427,3057474
896,Cheshire West and Chester,5,5 Residential care,CHILDREN LOOKED AFTER,559361,5588967,0,0,6148328,896,6147432,0,2284,6145148
896,Cheshire West and Chester,6,6 Fostering services,CHILDREN LOOKED AFTER,5380970,2800458,0,0,8181428,86594,8094834,0,0,8094834
896,Cheshire West and Chester,7,7 Adoption services,CHILDREN LOOKED AFTER,1374922,0,42366,0,1417288,147650,1269638,0,42248,1227390
896,Cheshire West and Chester,8,8 Special guardianship support,CHILDREN LOOKED AFTER,634589,0,0,0,634589,0,634589,0,0,634589
896,Cheshire West and Chester,9,9 Other children looked after,CHILDREN LOOKED AFTER,178944,0,0,0,178944,0,178944,0,0,178944
896,Cheshire West and Chester,10,10 Short breaks (respite) for looked after disabled children,CHILDREN LOOKED AFTER,338862,0,0,0,338862,62679,276183,0,0,276183
896,Cheshire West and Chester,11,11 Children placed with family and friends ,CHILDREN LOOKED AFTER,0,0,0,0,0,0,0,0,0,0
896,Cheshire West and Chester,12,12  Education of looked after children,CHILDREN LOOKED AFTER,0,0,0,0,0,0,0,0,0,0
896,Cheshire West and Chester,13,13 Leaving care support services ,CHILDREN LOOKED AFTER,588565,480522,0,0,1069087,0,1069087,0,0,1069087
896,Cheshire West and Chester,14,14 Asylum seeker services - children,CHILDREN LOOKED AFTER,2768,0,0,0,2768,0,2768,4686,0,-1918
896,Cheshire West and Chester,15,15 Total Children Looked After,CHILDREN LOOKED AFTER,9058981,8869947,42366,0,17971294,297819,17673475,4686,44532,17624257
896,Cheshire West and Chester,16,16 Other childrens and family services,OTHER CHILDREN'S AND FAMILIES SERVICES,252389,0,0,0,252389,34517,217872,0,0,217872
896,Cheshire West and Chester,17,17 Social work (includes LA functions in relation to child protection,20 Total  Safeguarding Children and Young People's Services,7866451,205,0,0,7866656,6319,7860337,0,0,7860337
896,Cheshire West and Chester,18,18 Comissioning and Children's Services Strategy,20 Total  Safeguarding Children and Young People's Services,3069928,0,0,0,3069928,66513,3003415,0,0,3003415
896,Cheshire West and Chester,19,"19 Local safeguarding childrens board	",20 Total  Safeguarding Children and Young People's Services,248806,0,0,0,248806,214919,33887,0,38125,-4238
896,Cheshire West and Chester,20,20 Total  Safeguarding Children and Young Peoples Services,CHILDREN AND YOUNG PEOPLES SAFETY,11185185,205,0,0,11185390,287751,10897639,0,38125,10859514
896,Cheshire West and Chester,21,21 Direct payments,"FAMILY SUPPORT SERVICES	",21,764322,0,0,764343,0,764343,0,0,764343
896,Cheshire West and Chester,22,22 Short breaks (respite) for disabled children,"FAMILY SUPPORT SERVICES	",1573980,279496,0,0,1853476,188038,1665438,0,0,1665438
896,Cheshire West and Chester,23,23 Other support for disabled children,"FAMILY SUPPORT SERVICES	",34976,97040,0,0,132016,0,132016,0,0,132016
896,Cheshire West and Chester,24,24 Targeted family support,"FAMILY SUPPORT SERVICES	",762484,0,0,0,762484,21722,740762,0,200000,540762
896,Cheshire West and Chester,25,25 Universal family support,"FAMILY SUPPORT SERVICES	",5085995,0,0,0,5085995,4010,5081985,0,0,5081985
896,Cheshire West and Chester,26,26 Total Family Support Services,FAMILY SUPPORT SERVICES,7457456,1140858,0,0,8598314,213770,8384544,0,200000,8184544
896,Cheshire West and Chester,27,"27 Universal services for young people (including youth work, positive activities and information, advice and guidance)",SERVICES FOR YOUNG PEOPLE,378288,0,0,0,378288,2764,375524,0,0,375524
896,Cheshire West and Chester,28,"28 Targeted services for young people (including youth work, positive activities and information, advice and guidance)",SERVICES FOR YOUNG PEOPLE,1084433,0,0,0,1084433,8292,1076141,0,0,1076141
896,Cheshire West and Chester,29,"29 Total Services for Young People	",SERVICES FOR YOUNG PEOPLE,1462721,0,0,0,1462721,11056,1451665,0,0,1451665
896,Cheshire West and Chester,30,30 Youth Justice,YOUTH JUSTICE,,,,,1312112,739004,573108,,,
896,Cheshire West and Chester,31,31 Capital Expenditure from Revenue (CERA) (Childrens and young people's services),YOUTH JUSTICE,,,,,0,0,0,,,
896,Cheshire West and Chester,32,32 CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (Including CERA),SERVICES FOR YOUNG PEOPLE,,,,,44292286,2032082,42260204,,,
896,Cheshire West and Chester,33,33 CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),SERVICES FOR YOUNG PEOPLE,,,,,44292286,2032082,42260204,,,
896,Cheshire West and Chester,34,"34 Substances misuse services (Drugs, alcohol and volatile substances)","SERVICES FOR YOUNG PEOPLE	
",,,,,0,,,,,
896,Cheshire West and Chester,35,35 Teenage pregnancy services,"SERVICES FOR YOUNG PEOPLE	
",,,,,50582,,,,,
908,Cornwall,1,1 Spend by individual Sure Start Children's Centres ,SURE START CHILDREN'S CENTRES,7442079,0,0,0,7442079,142071,7300008,0,8219,7291789
908,Cornwall,2,2 Spend on local authority provided or commissioned area-wide services delivered through Sure Start Children’s Centres,SURE START CHILDREN'S CENTRES,5596209,0,0,0,5596209,71785,5524424,0,175,5524249
908,Cornwall,3,3 Other early years funding,SURE START CHILDREN'S CENTRES,2998575,0,0,0,2998575,232388,2766187,297000,0,2469187
908,Cornwall,4,4 Total Sure Start Children's Centres,SURE START CHILDREN'S CENTRES,16036863,0,0,0,16036863,446244,15590619,297000,8394,15285225
908,Cornwall,5,5 Residential care,CHILDREN LOOKED AFTER,2857610,2504634,11168,7763,5381175,165035,5216140,0,0,5216140
908,Cornwall,6,6 Fostering services,CHILDREN LOOKED AFTER,7153601,3924312,0,0,11077913,14884,11063029,0,0,11063029
908,Cornwall,7,7 Adoption services,CHILDREN LOOKED AFTER,1149068,0,0,0,1149068,35814,1113254,0,0,1113254
908,Cornwall,8,8 Special guardianship support,CHILDREN LOOKED AFTER,1921476,0,0,0,1921476,0,1921476,0,0,1921476
908,Cornwall,9,9 Other children looked after,CHILDREN LOOKED AFTER,1205671,448206,0,0,1653877,28175,1625702,0,2279,1623423
908,Cornwall,10,10 Short breaks (respite) for looked after disabled children,CHILDREN LOOKED AFTER,0,0,0,0,0,0,0,0,0,0
908,Cornwall,11,11 Children placed with family and friends ,CHILDREN LOOKED AFTER,0,0,0,0,0,0,0,0,0,0
908,Cornwall,12,12  Education of looked after children,CHILDREN LOOKED AFTER,484152,0,0,0,484152,49685,434467,0,0,434467
908,Cornwall,13,13 Leaving care support services ,CHILDREN LOOKED AFTER,1742840,360000,0,0,2102840,75136,2027704,0,0,2027704
908,Cornwall,14,14 Asylum seeker services - children,CHILDREN LOOKED AFTER,0,0,0,0,0,0,0,0,0,0
908,Cornwall,15,15 Total Children Looked After,CHILDREN LOOKED AFTER,16514418,7237152,11168,7763,23770501,368729,23401772,0,2279,23399493
908,Cornwall,16,16 Other childrens and family services,OTHER CHILDREN'S AND FAMILIES SERVICES,173328,0,0,0,173328,13234,160094,0,0,160094
908,Cornwall,17,17 Social work (includes LA functions in relation to child protection,20 Total  Safeguarding Children and Young People's Services,19988155,0,590936,0,20579091,360292,20218799,0,104786,20114013
908,Cornwall,18,18 Comissioning and Children's Services Strategy,20 Total  Safeguarding Children and Young People's Services,902182,0,0,0,902182,98,902084,0,3876,898208
908,Cornwall,19,"19 Local safeguarding childrens board	",20 Total  Safeguarding Children and Young People's Services,387505,0,0,0,387505,221277,166228,0,0,166228
908,Cornwall,20,20 Total  Safeguarding Children and Young Peoples Services,CHILDREN AND YOUNG PEOPLES SAFETY,21277842,0,590936,0,21868778,581667,21287111,0,108662,21178449
908,Cornwall,21,21 Direct payments,"FAMILY SUPPORT SERVICES	",1339267,0,0,0,1339267,357294,981973,0,0,981973
908,Cornwall,22,22 Short breaks (respite) for disabled children,"FAMILY SUPPORT SERVICES	",5082105,0,0,0,5082105,7829,5074276,0,0,5074276
908,Cornwall,23,23 Other support for disabled children,"FAMILY SUPPORT SERVICES	",535103,0,0,0,535103,6500,528603,0,0,528603
908,Cornwall,24,24 Targeted family support,"FAMILY SUPPORT SERVICES	",3050039,650000,0,0,3700039,120804,3579235,1320600,205968,2052667
908,Cornwall,25,25 Universal family support,"FAMILY SUPPORT SERVICES	",105375,0,0,0,105375,16146,89229,0,0,89229
908,Cornwall,26,26 Total Family Support Services,FAMILY SUPPORT SERVICES,10111889,650000,0,0,10761889,508573,10253316,1320600,205968,8726748
908,Cornwall,27,"27 Universal services for young people (including youth work, positive activities and information, advice and guidance)",SERVICES FOR YOUNG PEOPLE,5409315,0,0,0,5409315,279251,5130064,0,8336,5121728
908,Cornwall,28,"28 Targeted services for young people (including youth work, positive activities and information, advice and guidance)",SERVICES FOR YOUNG PEOPLE,2192333,2386059,0,0,4578392,616385,3962007,0,583829,3378178
908,Cornwall,29,"29 Total Services for Young People	",SERVICES FOR YOUNG PEOPLE,7601648,2386059,0,0,9987707,895636,9092071,0,592165,8499906
908,Cornwall,30,30 Youth Justice,YOUTH JUSTICE,,,,,1383480,989924,393556,,,
908,Cornwall,31,31 Capital Expenditure from Revenue (CERA) (Childrens and young people's services),YOUTH JUSTICE,,,,,0,0,0,,,
908,Cornwall,32,32 CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (Including CERA),SERVICES FOR YOUNG PEOPLE,,,,,83982546,3804007,80178539,,,
908,Cornwall,33,33 CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),SERVICES FOR YOUNG PEOPLE,,,,,83982546,3804007,80178539,,,
908,Cornwall,34,"34 Substances misuse services (Drugs, alcohol and volatile substances)","SERVICES FOR YOUNG PEOPLE	
",,,,,565237,,,,,
908,Cornwall,35,35 Teenage pregnancy services,"SERVICES FOR YOUNG PEOPLE	
",,,,,242884,,,,,
909,Cumbria,1,1 Spend by individual Sure Start Children's Centres ,SURE START CHILDREN'S CENTRES,7590585.68,0,0,0,7590585.68,0,7590585.68,0,0,7590585.68
909,Cumbria,2,2 Spend on local authority provided or commissioned area-wide services delivered through Sure Start Children’s Centres,SURE START CHILDREN'S CENTRES,0,0,0,0,0,0,0,0,0,0
909,Cumbria,3,3 Other early years funding,SURE START CHILDREN'S CENTRES,329009.62,0,0,0,329009.62,0,329009.62,0,0,329009.62
909,Cumbria,4,4 Total Sure Start Children's Centres,SURE START CHILDREN'S CENTRES,7919595.3,0,0,0,7919595.3,0,7919595.3,0,0,7919595.3
909,Cumbria,5,5 Residential care,CHILDREN LOOKED AFTER,1713501.42,7067977.32,0,0,8781478.74,468137.98,8313340.76,0,0,8313340.76
909,Cumbria,6,6 Fostering services,CHILDREN LOOKED AFTER,6127878.73,3802016.92,0,0,9929895.65,24524.27,9905371.38,0,0,9905371.38
909,Cumbria,7,7 Adoption services,CHILDREN LOOKED AFTER,1748819.69,0,0,0,1748819.69,11007.88,1737811.81,0,50869,1686942.81
909,Cumbria,8,8 Special guardianship support,CHILDREN LOOKED AFTER,366223.05,0,0,0,366223.05,0,366223.05,0,0,366223.05
909,Cumbria,9,9 Other children looked after,CHILDREN LOOKED AFTER,0,0,0,0,0,0,0,0,0,0
909,Cumbria,10,10 Short breaks (respite) for looked after disabled children,CHILDREN LOOKED AFTER,0,0,0,0,0,0,0,0,0,0
909,Cumbria,11,11 Children placed with family and friends ,CHILDREN LOOKED AFTER,816035.75,0,0,0,816035.75,0,816035.75,0,0,816035.75
909,Cumbria,12,12  Education of looked after children,CHILDREN LOOKED AFTER,0,0,0,0,0,0,0,0,0,0
909,Cumbria,13,13 Leaving care support services ,CHILDREN LOOKED AFTER,432486.45,0,0,0,432486.45,5000,427486.45,0,0,427486.45
909,Cumbria,14,14 Asylum seeker services - children,CHILDREN LOOKED AFTER,0,41555.43,0,0,41555.43,0,41555.43,0,25986,15569.43
909,Cumbria,15,15 Total Children Looked After,CHILDREN LOOKED AFTER,11204945.09,10911549.67,0,0,22116494.76,508670.13,21607824.63,0,76855,21530969.63
909,Cumbria,16,16 Other childrens and family services,OTHER CHILDREN'S AND FAMILIES SERVICES,856890.36,0,0,0,856890.36,-15,856905.36,0,0,856905.36
909,Cumbria,17,17 Social work (includes LA functions in relation to child protection,20 Total  Safeguarding Children and Young People's Services,16980198.82,0,0,0,16980198.82,146595.04,16833603.78,0,0,16833603.78
909,Cumbria,18,18 Comissioning and Children's Services Strategy,20 Total  Safeguarding Children and Young People's Services,1948625.01,0,0,0,1948625.01,38013.32,1910611.69,4526,0,1906085.69
909,Cumbria,19,"19 Local safeguarding childrens board	",20 Total  Safeguarding Children and Young People's Services,190734.91,0,0,0,190734.91,81989,108745.91,0,0,108745.91
909,Cumbria,20,20 Total  Safeguarding Children and Young Peoples Services,CHILDREN AND YOUNG PEOPLES SAFETY,19119558.74,0,0,0,19119558.74,266597.36,18852961.38,4526,0,18848435.38
909,Cumbria,21,21 Direct payments,"FAMILY SUPPORT SERVICES	",1001142.79,0,0,0,1001142.79,0,1001142.79,0,0,1001142.79
909,Cumbria,22,22 Short breaks (respite) for disabled children,"FAMILY SUPPORT SERVICES	",2126887.47,0,0,0,2126887.47,0,2126887.47,0,0,2126887.47
909,Cumbria,23,23 Other support for disabled children,"FAMILY SUPPORT SERVICES	",322857.24,0,0,0,322857.24,217,322640.24,0,0,322640.24
909,Cumbria,24,24 Targeted family support,"FAMILY SUPPORT SERVICES	",2285550.51,438153.85,16471.95,0,2740176.31,832304.36,1907871.95,1064913,55000,787958.95
909,Cumbria,25,25 Universal family support,"FAMILY SUPPORT SERVICES	",0,0,0,0,0,0,0,0,0,0
909,Cumbria,26,26 Total Family Support Services,FAMILY SUPPORT SERVICES,5736438.01,438153.85,16471.95,0,6191063.81,832521.36,5358542.45,1064913,55000,4238629.45
909,Cumbria,27,"27 Universal services for young people (including youth work, positive activities and information, advice and guidance)",SERVICES FOR YOUNG PEOPLE,5725118.11,0,0,120794.3,5845912.41,0,5845912.41,176727,0,5669185.41
909,Cumbria,28,"28 Targeted services for young people (including youth work, positive activities and information, advice and guidance)",SERVICES FOR YOUNG PEOPLE,25353.66,0,0,0,25353.66,23345,2008.66,0,0,2008.66
909,Cumbria,29,"29 Total Services for Young People	",SERVICES FOR YOUNG PEOPLE,5750471.77,0,0,120794.3,5871266.07,23345,5847921.07,176727,0,5671194.07
909,Cumbria,30,30 Youth Justice,YOUTH JUSTICE,,,,,2013895,87831,1926064,,,
909,Cumbria,31,31 Capital Expenditure from Revenue (CERA) (Childrens and young people's services),YOUTH JUSTICE,,,,,0,0,0,,,
909,Cumbria,32,32 CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (Including CERA),SERVICES FOR YOUNG PEOPLE,,,,,64088764.04,1718949.85,62369814.19,,,
909,Cumbria,33,33 CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),SERVICES FOR YOUNG PEOPLE,,,,,64088764.04,1718949.85,62369814.19,,,
909,Cumbria,34,"34 Substances misuse services (Drugs, alcohol and volatile substances)","SERVICES FOR YOUNG PEOPLE	
",,,,,110562,0,,,,
909,Cumbria,35,35 Teenage pregnancy services,"SERVICES FOR YOUNG PEOPLE	
",,,,,0,0,,,,
916,Gloucestershire,1,1 Spend by individual Sure Start Children's Centres ,SURE START CHILDREN'S CENTRES,11223175.53,0,0,1624368.78,12847544.31,504263.69,12343280.62,2043912.22,0,10299368.4
916,Gloucestershire,2,2 Spend on local authority provided or commissioned area-wide services delivered through Sure Start Children’s Centres,SURE START CHILDREN'S CENTRES,333290,0,0,0,333290,0,333290,0,0,333290
916,Gloucestershire,3,3 Other early years funding,SURE START CHILDREN'S CENTRES,2262232.43,0,0,1000,2263232.43,4265,2258967.43,385,0,2258582.43
916,Gloucestershire,4,4 Total Sure Start Children's Centres,SURE START CHILDREN'S CENTRES,13818697.96,0,0,1625368.78,15444066.74,508528.69,14935538.05,2044297.22,0,12891240.83
916,Gloucestershire,5,5 Residential care,CHILDREN LOOKED AFTER,0,1142681.22,0,1561742.78,2704424,124440,2579984,0,0,2579984
916,Gloucestershire,6,6 Fostering services,CHILDREN LOOKED AFTER,6418932.57,4020763.62,0,1278.91,10440975.1,45994.5,10394980.6,0,0,10394980.6
916,Gloucestershire,7,7 Adoption services,CHILDREN LOOKED AFTER,2415158.82,160,0,0,2415318.82,65681.76,2349637.06,59558,0,2290079.06
916,Gloucestershire,8,8 Special guardianship support,CHILDREN LOOKED AFTER,548758.89,0,0,0,548758.89,1760.63,546998.26,0,0,546998.26
916,Gloucestershire,9,9 Other children looked after,CHILDREN LOOKED AFTER,1936771.98,271765.87,0,0,2208537.85,0,2208537.85,0,0,2208537.85
916,Gloucestershire,10,10 Short breaks (respite) for looked after disabled children,CHILDREN LOOKED AFTER,0,0,0,0,0,0,0,0,0,0
916,Gloucestershire,11,11 Children placed with family and friends ,CHILDREN LOOKED AFTER,0,0,0,0,0,0,0,0,0,0
916,Gloucestershire,12,12  Education of looked after children,CHILDREN LOOKED AFTER,122848.61,0,19001,0,141849.61,3950,137899.61,0,0,137899.61
916,Gloucestershire,13,13 Leaving care support services ,CHILDREN LOOKED AFTER,3108413.02,1399720.1,0,514.25,4508647.37,98286.83,4410360.54,1746,0,4408614.54
916,Gloucestershire,14,14 Asylum seeker services - children,CHILDREN LOOKED AFTER,282663.14,86188,0,0,368851.14,357.14,368494,368494,0,0
916,Gloucestershire,15,15 Total Children Looked After,CHILDREN LOOKED AFTER,14833547.03,6921278.81,19001,1563535.94,23337362.78,340470.86,22996891.92,429798,0,22567093.92
916,Gloucestershire,16,16 Other childrens and family services,OTHER CHILDREN'S AND FAMILIES SERVICES,855347.02,0,0,0,855347.02,17618.31,837728.71,900000,0,-62271.29
916,Gloucestershire,17,17 Social work (includes LA functions in relation to child protection,20 Total  Safeguarding Children and Young People's Services,12505961.53,71809.39,0,0,12577770.92,186216.59,12391554.33,510475,0,11881079.33
916,Gloucestershire,18,18 Comissioning and Children's Services Strategy,20 Total  Safeguarding Children and Young People's Services,1965380.9,0,0,305000,2270380.9,26667.26,2243713.64,0,0,2243713.64
916,Gloucestershire,19,"19 Local safeguarding childrens board	",20 Total  Safeguarding Children and Young People's Services,247471.66,0,0,0,247471.66,70410.04,177061.62,0,0,177061.62
916,Gloucestershire,20,20 Total  Safeguarding Children and Young Peoples Services,CHILDREN AND YOUNG PEOPLES SAFETY,14718814.09,71809.39,0,305000,15095623.48,283293.89,14812329.59,510475,0,14301854.59
916,Gloucestershire,21,21 Direct payments,"FAMILY SUPPORT SERVICES	",0,616439.02,0,0,616439.02,0,616439.02,0,0,616439.02
916,Gloucestershire,22,22 Short breaks (respite) for disabled children,"FAMILY SUPPORT SERVICES	",2430845.38,81953.14,17625,0,2530423.52,403887.43,2126536.09,0,0,2126536.09
